,free_cash_flow_equity,gross_margin,market_cap,net_income_margin,px,roa,Price Momentum 12M,Price Momentum 12M-1M,Price to 52W High,Price to 52W Low,Return 1D,Return 1M,Return 1Q,Max Daily Return over 1M,Realized Volatility 1M,Realized Volatility 3M
11/14/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,10.92,3.4444,-0.5476387738193869,-0.3794531897265948,0.3789035392088827,1.0311614730878187,-0.002739726027397249,-0.2710280373831776,-0.3292383292383293,0.05925432756324911,0.05385186627639875,0.034150930954802775
11/15/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.11,3.4444,-0.5774058577405858,-0.42525675161658427,0.38549618320610685,1.0491029272898962,0.017399267399267337,-0.2647253474520186,-0.2896419437340154,0.05925432756324911,0.05406374420748861,0.033997287943028295
11/16/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.28,3.4444,-0.5638051044083527,-0.4207269914926527,0.3913948646773074,1.065155807365439,0.015301530153015275,-0.24699599465954614,-0.25544554455445545,0.05925432756324911,0.05441086967875098,0.033917519438322136
11/17/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.73,3.4444,-0.5449961210240497,-0.4173778122575641,0.4070090215128383,1.1076487252124647,0.039893617021276695,-0.21904127829560582,-0.23929961089494156,0.05925432756324911,0.05550234491935194,0.034259280093491315
11/20/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.07,3.4444,-0.521031746031746,-0.3686507936507937,0.41880638445523943,1.1397544853635506,0.02898550724637672,-0.24135763670647392,-0.22379421221864948,0.039893617021276695,0.053984534490957393,0.03447380037771118
11/21/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.36,3.4444,-0.5413807024626565,-0.3855470327008478,0.39417071478140175,1.072710103871577,-0.05882352941176483,-0.25361366622864656,-0.2778130959949142,0.039893617021276695,0.054543121677223055,0.03511664351447628
11/22/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.67,3.4444,-0.534317637669593,-0.40822027134876293,0.40492713393476754,1.1019830028328612,0.027288732394366244,-0.21308159136884697,-0.267879548306148,0.039893617021276695,0.055113025943361774,0.035274367636625885
11/23/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.67,3.4444,-0.5407319952774499,-0.4234553325462417,0.40492713393476754,1.1019830028328612,0.0,-0.20341296928327646,-0.2604562737642585,0.039893617021276695,0.055150020562420514,0.03527052930704375
11/24/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.59,3.4444,-0.5712171661117278,-0.4580096189419164,0.4021512838306731,1.0944287063267233,-0.006855184233076295,-0.20887372013651884,-0.2444589308996089,0.039893617021276695,0.05511348784437766,0.03514111623077009
11/27/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.35,3.4444,-0.6061762664816099,-0.5003469812630118,0.393960430406109,1.0717658168083097,-0.02070750647109576,-0.21180555555555558,-0.25230566534914367,0.039893617021276695,0.055144320113973896,0.03519634805662436
11/28/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.51,3.4444,-0.6004859423811176,-0.4883720930232558,0.41687794277435714,1.0868744098205854,0.014096916299559448,-0.21913161465400277,-0.2377483443708609,0.039893617021276695,0.05489599561132319,0.035268977573056554
11/29/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.18,3.4444,-0.5588554871423397,-0.5823976819992757,0.4455010972933431,1.1501416430594902,0.05821025195482199,0.056374674761491717,-0.2085769980506823,0.05821025195482199,0.030148191285502442,0.03601076513372089
11/30/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.93,3.4444,-0.563643013899049,-0.5870519385515729,0.43667642752562225,1.1265344664778092,-0.02052545155993435,0.05668733392382652,-0.22482131254061088,0.05821025195482199,0.030136785336829952,0.03607592406250061
12/1/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.73,3.4444,-0.5585246518630034,-0.5920210764019571,0.4293557833089312,1.1076487252124647,-0.016764459346185978,0.08210332103321027,-0.24903969270166448,0.05821025195482199,0.0288877462615141,0.036038005008795046
12/4/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.98,3.4444,-0.5356589147286821,-0.5895348837209302,0.438506588579795,1.1312559017941455,0.021312872975277175,0.13125590179414548,-0.24177215189873413,0.05821025195482199,0.0284158581339435,0.036126289652544843
12/5/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.72,3.4444,-0.5400313971742543,-0.5694662480376766,0.42898975109809667,1.1067044381491975,-0.02170283806343909,0.06836827711941651,-0.2665832290362954,0.05821025195482199,0.02819350279767231,0.03614420976462586
12/6/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.55,3.4444,-0.5447378793851005,-0.5766653527788728,0.42276720351390923,1.0906515580736544,-0.014505119453924853,0.07541899441340782,-0.28349875930521096,0.05821025195482199,0.02794695180459209,0.0361284528776126
12/7/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.93,3.4444,-0.535616971584274,-0.5784351887894122,0.43667642752562225,1.1265344664778092,0.03290043290043276,0.10156971375807933,-0.269889840881273,0.05821025195482199,0.028649495233730143,0.03636571870291787
12/8/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.19,3.4444,-0.5320537428023033,-0.5781190019193858,0.4461932650073206,1.1510859301227574,0.021793797150041927,0.10919017288444044,-0.24984615384615383,0.05821025195482199,0.028809643910559086,0.03651308538635257
12/11/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.18,3.4444,-0.521978021978022,-0.5537676609105181,0.44582723279648606,1.1501416430594902,-0.0008203445447088065,0.0712401055408971,-0.27800829875518673,0.05821025195482199,0.028038894418168498,0.036118228827142426
12/12/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.38,3.4444,-0.5093143083630598,-0.5659928656361475,0.45314787701317716,1.1690273843248349,0.016420361247947435,0.13059360730593617,-0.25060532687651327,0.05821025195482199,0.02655450870729322,0.03615133413035655
12/13/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.36,3.4444,-0.5101070154577884,-0.5671819262782403,0.45241581259150804,1.1671388101983002,-0.001615508885298933,0.13186813186813184,-0.24908869987849336,0.05821025195482199,0.026536716378945464,0.03615243533340204
12/14/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.45,3.4444,-0.505559968228753,-0.5587768069896744,0.455710102489019,1.1756373937677054,0.007281553398058138,0.12061206120612056,-0.22862453531598526,0.05821025195482199,0.02641577343178004,0.03612309463241205
12/15/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.62,3.4444,-0.46016646848989307,-0.5529131985731273,0.49853587115666176,1.2861189801699715,0.09397590361445785,0.20744680851063824,-0.132484076433121,0.09397590361445785,0.03267306249022152,0.03801181257781845
12/18/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.24,3.4444,-0.43312101910828027,-0.5330414012738853,0.5212298682284041,1.3446647780925403,0.04552129221732759,0.2139812446717817,-0.06561679790026242,0.09397590361445785,0.03295652547334668,0.038296486915598546
12/19/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.1,3.4444,-0.4398092967818833,-0.520460866110449,0.5161054172767203,1.3314447592067988,-0.0098314606741573,0.16818558409279194,-0.06807666886979513,0.09397590361445785,0.03291426978643363,0.038305521201214915
12/20/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.72,3.4444,-0.45490663488279703,-0.5486690504568932,0.5021961932650073,1.295561850802644,-0.026950354609929006,0.2077464788732395,-0.08776595744680837,0.09397590361445785,0.030314061077158894,0.03844627190889005
12/21/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.95,3.4444,-0.45846273291925477,-0.546972049689441,0.510614934114202,1.3172804532577904,0.016763848396501357,0.19537275064267345,-0.09356725146198841,0.09397590361445785,0.030090627388485454,0.03838961081273
12/22/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.8,3.4444,-0.48061723748588636,-0.5607828377869778,0.5051244509516838,1.303116147308782,-0.01075268817204289,0.18251928020565567,-0.08850726552179655,0.09397590361445785,0.030341024213700545,0.038360139651519305
12/25/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.8,3.4444,-0.47348340328119043,-0.5578023655093476,0.5051244509516838,1.303116147308782,0.0,0.19068162208800699,-0.08366533864541836,0.09397590361445785,0.030204804283031093,0.038355701741014825
12/26/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.07,3.4444,-0.4796597633136095,-0.5802514792899408,0.5150073206442167,1.3286118980169972,0.019565217391304346,0.23964757709251105,-0.06635700066356998,0.09397590361445785,0.02951037710539434,0.03843960077388167
12/27/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.23,3.4444,-0.4733530717986676,-0.5740192450037009,0.5208638360175696,1.343720491029273,0.011371712864250094,0.2363162467419635,-0.05259653794940078,0.09397590361445785,0.02950061108561182,0.038465559594818566
12/28/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.14,3.4444,-0.48243045387994143,-0.5541727672035139,0.5240919199406968,1.335221907459868,-0.006324666198172846,0.16091954022988508,-0.06233421750663126,0.09397590361445785,0.02758737276444441,0.038469945180782075
12/29/2017,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.32,3.4444,-0.5063009636767977,-0.5578206078576724,0.496274217585693,1.2577903682719547,-0.057991513437057995,0.11651299245599334,-0.12712975098296198,0.09397590361445785,0.03054239268654216,0.039116527253644236
1/1/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.32,3.4444,-0.503725782414307,-0.5629657228017884,0.5026415094339622,1.2577903682719547,0.0,0.13554987212276215,-0.11377245508982026,0.09397590361445785,0.03014240605330503,0.039077277820593934
1/2/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.97,3.4444,-0.4728301886792453,-0.5479245283018868,0.5271698113207547,1.3191690273843248,0.04879879879879878,0.166110183639399,-0.07052561543579494,0.09397590361445785,0.031388942343396425,0.039579923276690666
1/3/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.4,3.4444,-0.45660377358490567,-0.5577358490566038,0.549618320610687,1.3597733711048159,0.03078024337866858,0.22866894197952226,-0.06856403622250973,0.09397590361445785,0.031009136378439682,0.03960645895513716
1/4/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.75,3.4444,-0.4370229007633588,-0.5591603053435115,0.5741533670688984,1.392823418319169,0.02430555555555558,0.277056277056277,-0.03594771241830075,0.09397590361445785,0.03061058973475982,0.03970509707698514
1/5/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.73,3.4444,-0.4189349112426035,-0.529388560157791,0.573374854028805,1.3909348441926346,-0.0013559322033898091,0.23470243084660525,-0.05029013539651839,0.09397590361445785,0.03036136570378112,0.039668018912159486
1/8/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.78,3.4444,-0.41488519398258117,-0.5174188440221694,0.5753211366290385,1.3956562795089706,0.0033944331296673624,0.21246923707957333,-0.024422442244224518,0.09397590361445785,0.030285171843797774,0.0395582288816877
1/9/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.1,3.4444,-0.4395866454689984,-0.5158982511923689,0.5488516932658621,1.3314447592067988,-0.046008119079837595,0.1576354679802956,-0.07358738501971096,0.09397590361445785,0.03258397390611655,0.03998386339007222
1/10/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.94,3.4444,-0.44150641025641024,-0.5040064102564102,0.5426235889451148,1.3163361661945232,-0.01134751773049647,0.12600969305331167,-0.06755852842809362,0.09397590361445785,0.032766481423084755,0.03994715649628393
1/11/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.13,3.4444,-0.4375,-0.5079617834394905,0.5500194628260023,1.3342776203966007,0.013629842180774787,0.14320388349514568,-0.0567423230974633,0.09397590361445785,0.03275423473560816,0.039984636437863146
1/12/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.14,3.4444,-0.44959128065395093,-0.5153756325418452,0.5540752351097179,1.335221907459868,0.0007077140835103357,0.13574297188755025,-0.06419589675711446,0.09397590361445785,0.03278177281127133,0.039969085260511454
1/15/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.14,3.4444,-0.4454901960784313,-0.4658823529411765,0.5540752351097179,1.335221907459868,0.0,0.038179148311306976,-0.05607476635514019,0.04879879879879878,0.02595982084714707,0.03995462616671664
1/16/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.48,3.4444,-0.5109717868338558,-0.44200626959247646,0.4974093264248705,1.1784702549575072,-0.11739745403111745,-0.1235955056179775,-0.1691078561917443,0.04879879879879878,0.03507940034688801,0.042598000845770284
1/17/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.39,3.4444,-0.5061777600637705,-0.4380231167795935,0.5830588235294117,1.169971671388102,-0.007211538461538436,-0.12127659574468075,-0.22124450031426768,0.04879879879879878,0.0350684413646763,0.04187399853868659
1/18/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.37,3.4444,-0.3563995837669095,-0.2861602497398542,0.5821176470588235,1.1680830972615674,-0.0016142050040356404,-0.09839650145772605,-0.18725361366622872,0.04879879879879878,0.03472865259451347,0.04155445453915745
1/19/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.85,3.4444,-0.3164893617021277,-0.25797872340425543,0.6047058823529412,1.2134088762983948,0.03880355699272431,-0.07885304659498205,-0.1335131490222522,0.04879879879879878,0.03571659070306348,0.041765131727820363
1/22/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.28,3.4444,-0.26710816777041946,-0.23841059602649006,0.6249411764705882,1.2540132200188856,0.033463035019455134,-0.037681159420289934,-0.09351535836177483,0.04879879879879878,0.036546974489532834,0.04196971678783175
1/23/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.59,3.4444,-0.2528862012094558,-0.24134139637163277,0.6395294117647059,1.2832861189801699,0.02334337349397586,-0.01521739130434785,-0.07235494880546078,0.04879879879879878,0.036937044981900556,0.042078192896724945
1/24/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.61,3.4444,-0.2497243660418964,-0.22436604189636167,0.6404705882352941,1.2851746931067043,0.0014716703458423908,-0.03269367448471927,-0.05486111111111114,0.04879879879879878,0.03666661332617716,0.04202349647311257
1/25/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.31,3.4444,-0.2518268690275435,-0.20011242270938723,0.6263529411764706,1.2568460812086875,-0.02204261572373245,-0.06465214335910052,-0.09701492537313428,0.04879879879879878,0.03683148392495691,0.042004164428689476
1/26/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.27,3.4444,-0.27486338797814214,-0.22732240437158469,0.6244705882352941,1.2530689329556184,-0.003005259203606392,-0.0615275813295616,0.15091066782307028,0.04879879879879878,0.03682139108506273,0.03150352741626524
1/29/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.18,3.4444,-0.317098445595855,-0.3098445595854923,0.620235294117647,1.2445703493862135,-0.0067822155237377,-0.010510510510510551,0.1674047829937999,0.04879879879879878,0.03457942039073903,0.031383762464306394
1/30/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.99,3.4444,-0.3177521008403361,-0.3004201680672268,0.6112941176470589,1.226628895184136,-0.014415781487101653,-0.024774774774774744,0.19833948339483398,0.04879879879879878,0.03472412668848477,0.030985174875679363
1/31/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.85,3.4444,-0.3109919571045576,-0.25093833780160846,0.6047058823529412,1.2134088762983948,-0.010777521170130866,-0.08017179670722985,0.21340887629839478,0.03880355699272431,0.032871181281213004,0.030854620995488444
2/1/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.7,3.4444,-0.34569809376609995,-0.25811437403400306,0.5976470588235294,1.1992445703493861,-0.011673151750972832,-0.11805555555555558,0.15770282588878737,0.03880355699272431,0.03195462440963323,0.030631750895843576
2/2/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.41,3.4444,-0.37512588116817724,-0.25730110775427995,0.584,1.1718602455146365,-0.022834645669291276,-0.1586440677966101,0.15549348230912474,0.03880355699272431,0.031410742847304315,0.03065602139825674
2/5/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.87,3.4444,-0.39531329597554765,-0.24961793173713698,0.5585882352941176,1.1208687440982057,-0.04351329572925067,-0.1941615750169723,0.09602954755309323,0.03880355699272431,0.03231919014540473,0.031195143586570585
2/6/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.05,3.4444,-0.38987341772151896,-0.2516455696202532,0.5670588235294118,1.1378659112370162,0.015164279696714633,-0.18470906630581863,0.09645131938125573,0.03880355699272431,0.03265799717358645,0.031197773203267474
2/7/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.15,3.4444,-0.3848101265822784,-0.2860759493670886,0.571764705882353,1.1473087818696885,0.008298755186721962,-0.13829787234042545,0.06860158311345654,0.03880355699272431,0.03172997333286954,0.030928994240332505
2/8/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,11.95,3.4444,-0.39309294057897415,-0.29202640934484514,0.5623529411764705,1.1284230406043436,-0.016460905349794275,-0.14275466284074612,0.091324200913242,0.03880355699272431,0.03178812658323326,0.03062427828389943
2/9/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,12.46,3.4444,-0.3700707785642062,-0.2856420626895855,0.5863529411764706,1.1765816808309728,0.04267782426778255,-0.11818825194621374,0.1410256410256412,0.04267782426778255,0.033316905982639054,0.031046034038709466
2/12/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.18,3.4444,-0.32892057026476584,-0.28004073319755596,0.620235294117647,1.2445703493862135,0.057784911717496,-0.0678925035360679,0.18631863186318642,0.057784911717496,0.036057166627111795,0.03176563937424815
2/13/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.29,3.4444,-0.22894604135148766,-0.28693898134140183,0.7195294117647059,1.4438149197355996,0.1600910470409711,0.0813295615275813,0.3554964539007093,0.1600910470409711,0.05063393519458355,0.03739329178660838
2/14/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,16.14,3.4444,-0.16286307053941906,-0.3526970954356846,0.7595294117647059,1.5240793201133145,0.05559189012426424,0.29326923076923084,0.3759590792838874,0.1600910470409711,0.04327594730969889,0.037677298321739036
2/15/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,16.54,3.4444,-0.10883620689655171,-0.3324353448275861,0.7783529411764706,1.5618508026440037,0.024783147459727317,0.3349475383373688,0.3703396851698424,0.1600910470409711,0.04308567452682802,0.0376392259386285
2/16/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.78,3.4444,-0.1506996770721205,-0.33423035522066735,0.7425882352941177,1.490084985835694,-0.045949214026602125,0.2756669361358124,0.3890845070422535,0.1600910470409711,0.04496922270249254,0.037316837656447735
2/19/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.78,3.4444,-0.1677215189873419,-0.3222573839662448,0.7425882352941177,1.490084985835694,0.0,0.2280155642023347,0.3521850899742931,0.1600910470409711,0.04463345443395326,0.03722285167357237
2/20/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.41,3.4444,-0.17328326180257514,-0.28755364806866957,0.7251764705882353,1.4551463644948064,-0.02344740177439797,0.16039156626506035,0.32047986289631525,0.1600910470409711,0.044910666335772606,0.03739524286008095
2/21/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.32,3.4444,-0.16329874385581644,-0.25778263244128885,0.7209411764705882,1.4466477809254015,-0.005840363400389403,0.127299484915379,0.32182916307161347,0.1600910470409711,0.04486412057011384,0.03739022950096374
2/22/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.97,3.4444,-0.17338487023743787,-0.24848150193263396,0.7044705882352942,1.4135977337110481,-0.02284595300261094,0.09992652461425422,0.31894273127753303,0.1600910470409711,0.04531533861644352,0.037415010629138774
2/23/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.3,3.4444,-0.13802816901408443,-0.25014084507042256,0.7200000000000001,1.444759206798867,0.022044088176352616,0.14951164537941408,0.32927888792354487,0.1600910470409711,0.04499726634549179,0.037459274915077626
2/26/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.42,3.4444,-0.12832108535895992,-0.24985867721876776,0.7256470588235294,1.4560906515580736,0.007843137254901933,0.1620195930670687,0.2660098522167489,0.1600910470409711,0.04493205776651372,0.0368421683916295
2/27/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.09,3.4444,-0.14985915492957746,-0.2574647887323944,0.7101176470588235,1.424929178470255,-0.021400778210116767,0.14491654021244305,0.2648784576697403,0.1600910470409711,0.04528572206711794,0.03685188605952679
2/28/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.05,3.4444,-0.1429384965831434,-0.26025056947608194,0.7082352941176471,1.421152030217186,-0.002650762094101977,0.15858352578906865,0.28303495311167937,0.1600910470409711,0.04507479583581326,0.03676399312389845
3/1/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.39,3.4444,-0.18331441543700344,-0.27071509648127134,0.6771764705882353,1.3588290840415487,-0.04385382059800669,0.11984435797665371,0.2011686143572622,0.1600910470409711,0.046322434346340396,0.037200806156587274
3/2/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.23,3.4444,-0.14582164890633753,-0.28771733034212,0.7167058823529412,1.4381491973559963,0.05837387074357192,0.1992125984251969,0.2994880546075085,0.1600910470409711,0.04746593517014608,0.037687785108432195
3/5/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.56,3.4444,-0.1436433681893231,-0.3170060539350579,0.7322352941176471,1.469310670443815,0.02166776099803025,0.25382755842062865,0.34718614718614704,0.1600910470409711,0.04693082993405366,0.03766364998159389
3/6/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.73,3.4444,-0.1299778761061946,-0.34347345132743357,0.7402352941176471,1.4853635505193579,0.010925449871465265,0.32518955349620904,0.3185247275775356,0.1600910470409711,0.04519250117048649,0.03750653903594076
3/7/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.5,3.4444,-0.1511500547645127,-0.3400876232201534,0.7294117647058823,1.4636449480642115,-0.014621741894469187,0.2863070539419086,0.2715340442986054,0.1600910470409711,0.045633210908902606,0.03752537476010741
3/8/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.29,3.4444,-0.12728310502283102,-0.30650684931506844,0.7195294117647059,1.4438149197355996,-0.013548387096774195,0.2584362139917695,0.2553366174055829,0.1600910470409711,0.04599337355599111,0.03758869131952447
3/9/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.18,3.4444,-0.13306681896059402,-0.3175328383780698,0.7143529411764705,1.43342776203966,-0.007194244604316502,0.27029288702928866,0.22617124394184152,0.1600910470409711,0.04575087594655639,0.0375836003453204
3/12/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.24,3.4444,-0.12614678899082576,-0.28555045871559637,0.7171764705882353,1.4390934844192635,0.0039525691699604515,0.2231139646869984,0.2330097087378642,0.1600910470409711,0.04524719112914114,0.03757691162042441
3/13/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.58,3.4444,-0.19713656387665202,-0.2742290748898678,0.6861176470588235,1.3767705382436262,-0.04330708661417326,0.10622154779969661,0.17108433734939776,0.1600910470409711,0.045348904090067726,0.03804353457021271
3/14/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.02,3.4444,-0.23387978142076504,-0.16448087431693992,0.6597647058823529,1.323890462700661,-0.0384087791495199,-0.08306082406801829,0.029368575624082238,0.05837387074357192,0.02947916268953046,0.036577002318487525
3/15/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.83,3.4444,-0.2520281233098972,-0.127095727420227,0.6508235294117647,1.3059490084985836,-0.013552068473609125,-0.14312267657992572,-0.028792134831460703,0.05837387074357192,0.02620406979855528,0.036175040978698135
3/16/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.08,3.4444,-0.2526539278131634,-0.12208067940552025,0.6625882352941177,1.3295561850802644,0.018076644974692746,-0.14873035066505436,-0.0014184397163120588,0.05837387074357192,0.0258356089927082,0.03622144245484492
3/19/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.07,3.4444,-0.23407729994556348,-0.140990745781165,0.6621176470588236,1.3286118980169972,-0.0007102272727272929,-0.10836501901140683,0.025510204081632626,0.05837387074357192,0.02429368727388922,0.03604984520374244
3/20/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.01,3.4444,-0.2344262295081968,-0.13770491803278695,0.6592941176470588,1.3229461756373937,-0.004264392324093813,-0.11216730038022815,0.004301075268817289,0.05837387074357192,0.024266148542667284,0.03599912269597421
3/21/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.07,3.4444,-0.2332425068119891,-0.1602179836512262,0.6621176470588236,1.3286118980169972,0.004282655246252709,-0.08695652173913038,0.019565217391304346,0.05837387074357192,0.023986104101107186,0.035971831952858684
3/22/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.71,3.4444,-0.23917869034406214,-0.14983351831298553,0.6451764705882354,1.2946175637393769,-0.02558635394456288,-0.10509138381201044,-0.006521739130434745,0.05837387074357192,0.024442523519465895,0.03612665267846531
3/23/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.72,3.4444,-0.2607758620689654,-0.19342672413793094,0.6456470588235295,1.295561850802644,0.0007293946024800047,-0.08350033400133605,-0.02487562189054726,0.05837387074357192,0.02412065816850192,0.036044408145078775
3/26/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.46,3.4444,-0.24054621848739488,-0.1964285714285714,0.6804705882352942,1.3654390934844194,0.05393586005830908,-0.05490196078431375,0.016163035839775075,0.05837387074357192,0.026699685946406496,0.036650458772334825
3/27/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.32,3.4444,-0.22300596852957133,-0.16332067281606077,0.6738823529411765,1.352219074598678,-0.009681881051175734,-0.07133592736705574,0.012729844413012614,0.05837387074357192,0.026639032037927224,0.03666357770695313
3/28/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.19,3.4444,-0.21990104452996162,-0.17042330951072027,0.6677647058823529,1.339943342776204,-0.009078212290502874,-0.05964214711729621,0.0653153153153152,0.05837387074357192,0.026351838699437673,0.03590751165914315
3/29/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.35,3.4444,-0.20454545454545447,-0.1657427937915742,0.6752941176470588,1.3550519357884796,0.01127554615926707,-0.04651162790697683,0.07732732732732739,0.05837387074357192,0.026525050926080634,0.03592736350558435
3/30/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.35,3.4444,-0.196528555431131,-0.1942889137737961,0.6752941176470588,1.3550519357884796,0.0,-0.002779708130646319,0.027201145311381403,0.05837387074357192,0.024724831326539118,0.03542035026577075
4/2/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,13.99,3.4444,-0.21227477477477485,-0.14245495495495497,0.6583529411764706,1.3210576015108593,-0.02508710801393721,-0.08141825344714382,-0.028472222222222232,0.05393586005830908,0.021380436801173876,0.03536286177234994
4/3/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,14.73,3.4444,-0.17060810810810811,-0.12387387387387394,0.6931764705882353,1.3909348441926346,0.052894924946390365,-0.05334190231362468,-0.0013559322033898091,0.05393586005830908,0.024148403400107883,0.035857877855322934
4/4/2018,-40.233000000000004,48.263000000000005,8138.709,7.1818,15.64,3.4444,-0.12085441259134333,-0.11579539066891509,0.736,1.476864966949953,0.0617786829599456,-0.005721551176096629,0.0617786829599456,0.0617786829599456,0.027815607157920953,0.03667527040840516
