,free_cash_flow_equity,market_cap,pe,px,roa,Price Momentum 12M,Price Momentum 12M-1M,Price to 52W High,Price to 52W Low,Return 1D,Return 1M,Return 1Q,Max Daily Return over 1M,Realized Volatility 1M,Realized Volatility 3M
3/7/2005,497.5,28873.1714,15.7688,22.6648,20.9461,0.2021343177502679,0.1458061504842525,0.9973070491947549,1.4199223154993108,0.0025478608584876827,0.04916029403595834,0.0402232380532761,0.023346521349656646,0.010315118382212054,0.009904202652044022
3/8/2005,497.5,28873.1714,15.7688,22.7872,20.9461,0.20747998325535044,0.1325158835716973,1.0,1.4275905275028191,0.005400444742508226,0.06619253713884654,0.03849133648701608,0.023346521349656646,0.009889785272314452,0.009888960733468987
3/9/2005,497.5,28873.1714,15.7688,22.6,20.9461,0.22742701968771217,0.15059334691106585,0.991784861676731,1.4158626738503948,-0.008215138323269033,0.06677743529711644,0.024432256017406395,0.023346521349656646,0.00985783469915347,0.009932141976857494
3/10/2005,497.5,28873.1714,15.7688,22.5316,20.9461,0.22631630509323264,0.15343376838255307,0.9887831765201518,1.4115774965543166,-0.0030265486725663537,0.06318744838976054,0.012933882997136381,0.023346521349656646,0.009932545555586552,0.00988996350316933
3/11/2005,497.5,28873.1714,15.7688,21.988000000000003,20.9461,0.19696458317455834,0.1667846138771243,0.9649276786968124,1.3775216138328532,-0.024126116210122617,0.025865930128396775,-0.020975907315965325,0.023346521349656646,0.011350144128054181,0.010279704602686623
3/14/2005,497.5,28873.1714,15.7688,22.3768,20.9461,0.2059779357474305,0.18211361958296735,0.9819898890605252,1.40187946372635,0.017682372203019714,0.02018783623598064,-0.002069285382996222,0.020820224303216506,0.010856038181069866,0.010524060726371225
3/15/2005,497.5,28873.1714,15.7688,22.1284,20.9461,0.1944252526124881,0.18490370498315922,0.9710890324392641,1.3863175040721714,-0.011100782953773591,0.008035714285714368,-0.006634883867086883,0.020820224303216506,0.011173400189490297,0.010585277009893031
3/16/2005,497.5,28873.1714,15.7688,22.1032,20.9461,0.1624697591248554,0.16398443252340367,0.9699831484342087,1.3847387545420373,-0.0011388080475768225,-0.001301283209831805,0.005019824669892037,0.020820224303216506,0.011034117506321784,0.010461502103907892
3/17/2005,497.5,28873.1714,15.7688,22.0672,20.9461,0.15215972515911425,0.15441525826376168,0.9684033141412723,1.3824833980704172,-0.0016287234427594388,-0.001953831681018814,-0.00036692593079135083,0.020820224303216506,0.011037910935573622,0.010453448129992026
3/18/2005,497.5,28873.1714,15.7688,22.3048,20.9461,0.16413361169102303,0.14835073068893534,0.9788302204746525,1.3973687507831098,0.010767111368909621,0.013743955204886582,-0.0006451844152119968,0.020820224303216506,0.01122100153352854,0.010448730307210191
3/21/2005,497.5,28873.1714,15.7688,22.1896,20.9461,0.15704616796504278,0.14184108709028154,0.9737747507372561,1.3901516100739255,-0.005164807575051222,0.013316284592199912,-0.023602921763618778,0.020820224303216506,0.011231576560029436,0.010204940026248884
3/22/2005,497.5,28873.1714,15.7688,21.6079,20.9461,0.11594337625045847,0.13092563613921482,0.9482472616205591,1.3537088084199975,-0.026214983595918673,-0.013247785185861782,-0.04328864409181066,0.020820224303216506,0.012676059745922234,0.01069087487670196
3/23/2005,497.5,28873.1714,15.7688,21.3477,20.9461,0.09266377646860113,0.10737921821336638,0.936828570425502,1.3374075930334544,-0.012041892085765005,-0.013288529803283655,-0.05480925899688294,0.020820224303216506,0.012677904103275264,0.010786362599411075
3/24/2005,497.5,28873.1714,15.7688,21.4308,20.9461,0.09691717893465346,0.10185133053185447,0.9404753545850303,1.3426137075554443,0.0038926910158940675,-0.004478055669106973,-0.04366063938025444,0.020820224303216506,0.012670860119937828,0.01076508541763124
3/25/2005,497.5,28873.1714,15.7688,21.4308,20.9461,0.10436162757142275,0.11378158881972222,0.9404753545850303,1.3426137075554443,0.0,-0.008457637783617744,-0.04534763550835663,0.020820224303216506,0.012635343562947831,0.010760983847792177
3/28/2005,497.5,28873.1714,15.7688,21.5609,20.9461,0.13182953972786815,0.15821854527129164,0.9461847001825587,1.3507643152487157,0.00607070198032722,-0.022784133142370266,-0.033195523110864045,0.019873662871726205,0.011782123935111423,0.010767176400165524
3/29/2005,497.5,28873.1714,15.7688,21.2032,20.9461,0.11305224256677282,0.16010834873173163,0.9304872911107991,1.3283548427515348,-0.01659021654940196,-0.04056182012344112,-0.05305655793347397,0.019873662871726205,0.012238409606903432,0.01093989678768772
3/30/2005,497.5,28873.1714,15.7688,21.4886,20.9461,0.12007881198234038,0.174819780139589,0.9430118663109115,1.3462348076682122,0.013460232417748408,-0.046595204713649196,-0.04031047911679586,0.017682372203019714,0.01173771986877737,0.0110863490455157
3/31/2005,497.5,28873.1714,15.7688,21.4561,20.9461,0.15370262829612424,0.21037123069643404,0.9415856270186772,1.344198721964666,-0.0015124298465233332,-0.046819191470457655,-0.03446584465844649,0.017682372203019714,0.011736906123094108,0.01105120687087931
4/1/2005,497.5,28873.1714,15.7688,21.2429,20.9461,0.16407106220683,0.22305028275831829,0.9322294972616205,1.3308419997494048,-0.00993656815544297,-0.048223054589770276,-0.015511456325077888,0.017682372203019714,0.011780105708936927,0.010505758479766598
4/4/2005,497.5,28873.1714,15.7688,21.5284,20.9461,0.17948970814637066,0.23859458807931033,0.9447584608903246,1.34872822954517,0.013439784586850356,-0.0477193106620899,0.001898769522887589,0.017682372203019714,0.01181519372311432,0.010631764484696268
4/5/2005,497.5,28873.1714,15.7688,21.4164,20.9461,0.1690174672489082,0.23716157205240163,0.9398434208678557,1.341711564966796,-0.0052024302781442655,-0.05508100667113758,-0.012741554801593113,0.017682372203019714,0.011778531192001826,0.010582302053738517
4/6/2005,497.5,28873.1714,15.7688,21.3477,20.9461,0.17670047403814348,0.25604674236578107,0.936828570425502,1.3374075930334544,-0.0032078220429203608,-0.06317142957449795,-0.00850409645716832,0.017682372203019714,0.01163406438466879,0.010548332881471792
4/7/2005,497.5,28873.1714,15.7688,21.3007,20.9461,0.19401889066397593,0.26685164942963646,0.9347660089875017,1.3344630998621727,-0.0022016423314924483,-0.05749115044247799,-0.012832752484057575,0.017682372203019714,0.011574112778391314,0.010547653578737796
4/8/2005,497.5,28873.1714,15.7688,21.1743,20.9461,0.22029414815753978,0.2985165804124068,0.9292190352478584,1.326544292695151,-0.005934077283845096,-0.06023984093450985,-0.011267487252283548,0.017682372203019714,0.011594939612802072,0.010531799633462837
4/11/2005,497.5,28873.1714,15.7688,20.8527,20.9461,0.17241553797628462,0.2362462822091409,0.9151058488976267,1.306396441548678,-0.01518822345957127,-0.05163270875022763,-0.023333910982675232,0.017682372203019714,0.010920899031569611,0.010696036336147246
4/12/2005,497.5,28873.1714,15.7688,20.9105,20.9461,0.1834836942372342,0.266472725626252,0.9176423606235079,1.310017541661446,0.0027718233130482606,-0.06552768939258524,-0.012299902224279569,0.013460232417748408,0.009990650920265066,0.010652027469703463
4/13/2005,497.5,28873.1714,15.7688,20.6106,20.9461,0.15235076066354702,0.23721185080818752,0.9044814632776297,1.291229169277033,-0.014342076946988191,-0.06859058946873686,-0.03206172833708243,0.013460232417748408,0.01014310530736612,0.010772617071953679
4/14/2005,497.5,28873.1714,15.7688,20.4299,20.9461,0.08769772183977809,0.17678502025800347,0.8965515728128073,1.2799085327653177,-0.008767333313925874,-0.07570397046581501,-0.04054796579205655,0.013460232417748408,0.01019721505735236,0.010823089853302149
4/15/2005,497.5,28873.1714,15.7688,19.9963,20.9461,0.08079344917979636,0.19272491419614624,0.8775233464401069,1.2527440170404713,-0.02122379453643919,-0.09384516386310893,-0.06987031593048776,0.013460232417748408,0.010873105720441029,0.01104843953102228
4/18/2005,497.5,28873.1714,15.7688,20.0397,20.9461,0.09132643892238068,0.21467975842332554,0.8794279244488135,1.2554629745645909,0.0021704015242818286,-0.10155213227646065,-0.062044530149354404,0.013460232417748408,0.01041688283183345,0.011036375535711811
4/19/2005,497.5,28873.1714,15.7688,20.3215,20.9461,0.11336653462851243,0.21571527971817228,0.8917945162196321,1.273117403834106,0.014062086757785863,-0.08418808811335032,-0.03338200948471448,0.014062086757785863,0.011218923171406643,0.011025164161332639
4/20/2005,497.5,28873.1714,15.7688,19.9819,20.9461,0.09561302986604958,0.18476705358562584,0.8768914127229323,1.2518418744518232,-0.016711364810668594,-0.07525025569351951,-0.041161820947518524,0.014062086757785863,0.01044824407402834,0.011166418589334827
4/21/2005,497.5,28873.1714,15.7688,20.3468,20.9461,0.11977105748328332,0.17485484714234611,0.8929047886532792,1.274702418243328,0.018261526681647045,-0.04688561297001537,-0.02432615169199326,0.018261526681647045,0.011292179272522938,0.011415961167585848
4/22/2005,497.5,28873.1714,15.7688,19.859,20.9461,0.08865949993695765,0.17482471480180029,0.8714980339839912,1.2441423380528758,-0.02397428588279238,-0.07334303899061168,-0.052135189701832285,0.018261526681647045,0.012142875188605969,0.01177847633185243
4/25/2005,497.5,28873.1714,15.7688,20.2926,20.9461,0.14024510161996329,0.2042007787960689,0.8905262603566916,1.2713068537777221,0.02183392920086602,-0.05311047651044298,-0.02977246322070437,0.02183392920086602,0.013337992003689673,0.012117154694437703
4/26/2005,497.5,28873.1714,15.7688,20.224,20.9461,0.16361627820003122,0.24053669959667,0.8875157983429294,1.2670091467234683,-0.0033805426608713995,-0.06200576042744044,-0.04586221050098849,0.02183392920086602,0.013192622539006153,0.011992055924938502
4/27/2005,497.5,28873.1714,15.7688,20.2529,20.9461,0.16767081586882449,0.22245988688187168,0.88878405420587,1.2688196967798522,0.0014289952531645334,-0.044818706610322945,-0.04271027816510298,0.02183392920086602,0.012843183195354886,0.011993955307574643
4/28/2005,497.5,28873.1714,15.7688,19.8084,20.9461,0.15651930217893906,0.2546182769331371,0.8692774891166971,1.2409723092344318,-0.021947474188881655,-0.07819029625010487,-0.0806119228412826,0.02183392920086602,0.01302088084111979,0.012039719234105522
4/29/2005,497.5,28873.1714,15.7688,19.9349,20.9461,0.1519334781804733,0.23983566013313617,0.8748288512849319,1.2488973812805413,0.006386179600573527,-0.0708982527113502,-0.08362140296037524,0.02183392920086602,0.013202730360000818,0.011998352612626608
5/2/2005,497.5,28873.1714,15.7688,19.9204,20.9461,0.16839987565471914,0.24596904271729625,0.8741925291391659,1.2479889738128054,-0.0007273675814776226,-0.06225609497761597,-0.07956603703840603,0.02183392920086602,0.01312792837237929,0.011988586678893506
5/3/2005,497.5,28873.1714,15.7688,20.2276,20.9461,0.2055450926168736,0.28307149498176276,0.887673781772223,1.2672346823706302,0.015421377080781395,-0.06042251165901791,-0.05085095700403075,0.02183392920086602,0.013258281561577724,0.012032395393019797
5/4/2005,497.5,28873.1714,15.7688,20.6901,20.9461,0.25412787314518503,0.29815245853942396,0.9079702640078642,1.2962097481518609,0.02286479859202295,-0.03391326273323236,-0.04224915288758857,0.02286479859202295,0.01437968649031034,0.01226359681240348
5/5/2005,497.5,28873.1714,15.7688,20.7587,20.9461,0.2477879829770866,0.28319227717535056,0.9109807260216263,1.3005074552061147,0.0033155953813659433,-0.02759079432444711,-0.028719148438413722,0.02286479859202295,0.014412350142907315,0.0122051418814087
5/6/2005,497.5,28873.1714,15.7688,20.6467,20.9461,0.23603328544061286,0.27518558429118767,0.9060656859991575,1.2934907906277409,-0.0053953282238291544,-0.03070321632622397,-0.025423288789868548,0.02286479859202295,0.014439912138850748,0.012175258549676465
5/9/2005,497.5,28873.1714,15.7688,20.7515,20.9461,0.2556804085658444,0.28126418211193194,0.9106647591630389,1.3000563839117905,0.005075871688938305,-0.019967602234784554,-0.020809248554913284,0.02286479859202295,0.014466318390631967,0.01219410341373208
5/10/2005,497.5,28873.1714,15.7688,20.5708,20.9461,0.22991378382579786,0.24676838819998315,0.9027348686982165,1.2887357474000751,-0.008707804255114193,-0.013518633078690057,-0.04025455359808894,0.02286479859202295,0.014212284847111373,0.01214740851886634
5/11/2005,497.5,28873.1714,15.7688,20.8852,20.9461,0.24898037292635955,0.2504933679388581,0.9165320881898611,1.3084325272522241,0.015283800338343756,-0.0012099184620165682,-0.04781617580012765,0.02286479859202295,0.01461513299002098,0.011931830433559772
5/12/2005,497.5,28873.1714,15.7688,20.5817,20.9461,0.19620014064942848,0.19787979704636216,0.903213207414689,1.2894186192206492,-0.014531821577001836,-0.0014021911055476233,-0.06242255830903776,0.02286479859202295,0.014624527264583558,0.01205624795932141
5/13/2005,497.5,28873.1714,15.7688,20.3577,20.9461,0.1763648761094676,0.18053693602071008,0.8933831273697516,1.2753852900639018,-0.01088345471948382,-0.0035340358983645404,-0.08016898608349887,0.02286479859202295,0.014695330537373907,0.012062358796978862
5/16/2005,497.5,28873.1714,15.7688,20.9286,20.9461,0.21385030304787866,0.15977728155902926,0.9184366661985677,1.311151484776344,0.028043443021559256,0.04662362537069353,-0.05344996019972503,0.028043443021559256,0.01507634754044155,0.012614585283947209
5/17/2005,497.5,28873.1714,15.7688,21.0623,20.9461,0.22870993711278875,0.1690545916998214,0.9243039952253898,1.3195276281167774,0.006388387183089206,0.05102870801459103,-0.04272715703741414,0.028043443021559256,0.015102882651671439,0.012635550011577313
5/18/2005,497.5,28873.1714,15.7688,21.3622,20.9461,0.24620518265293034,0.18549393879289222,0.9374648925712682,1.3383160005011905,0.014238710872032101,0.05121177078463712,-0.02446798794410454,0.028043443021559256,0.015109702021265364,0.012761189148324777
5/19/2005,497.5,28873.1714,15.7688,21.4959,20.9461,0.25062688720684667,0.1625426894188422,0.9433322215980902,1.3466921438416237,0.0062587186712976806,0.07576857055635355,-0.01836240752580165,0.028043443021559256,0.014468003810456995,0.012787998876188185
5/20/2005,497.5,28873.1714,15.7688,21.5103,20.9461,0.2603371398773078,0.19216504268446322,0.9439641553152648,1.347594286430272,0.0006698951893153726,0.05718343916488089,-0.005772999556278635,0.028043443021559256,0.014079720251575075,0.012698951927863484
5/23/2005,497.5,28873.1714,15.7688,21.579,20.9461,0.2567631316866916,0.15659015858779401,0.9469790057576184,1.3518982583636137,0.003193818775191426,0.08661060476358329,0.002406258129250549,0.028043443021559256,0.012680419425239469,0.012689056186317315
5/24/2005,497.5,28873.1714,15.7688,21.42,20.9461,0.24081840721088144,0.17551034594619663,0.9400014042971494,1.3419371006139582,-0.0073682747115250136,0.055557198190473445,-0.008957323166894904,0.028043443021559256,0.012224461027841855,0.012713690911518853
5/25/2005,497.5,28873.1714,15.7688,21.0767,20.9461,0.18264250885156863,0.13479634378314076,0.9249359289425643,1.3204297707054253,-0.016027077497665854,0.042162776898734045,-0.044729781178049044,0.028043443021559256,0.012832715440299429,0.012584375411498715
5/26/2005,497.5,28873.1714,15.7688,21.3405,20.9461,0.19315989869001493,0.1323515434117759,0.9365126035669148,1.3369565217391304,0.01251619086479372,0.05370095146867837,-0.03434903799163791,0.028043443021559256,0.013032548621820822,0.01269044931005617
5/27/2005,497.5,28873.1714,15.7688,21.4489,20.9461,0.2220829463680336,0.12861302140606545,0.9412696601600898,1.343747650670342,0.005079543590824853,0.08281840027463083,-0.04835661170958527,0.028043443021559256,0.011762442812164653,0.012442282685200975
5/30/2005,497.5,28873.1714,15.7688,21.4489,20.9461,0.227053775743707,0.14044050343249426,0.9412696601600898,1.343747650670342,0.0,0.07594720816256917,-0.047139049311417325,0.028043443021559256,0.011776456563175467,0.01244238400949907
5/31/2005,497.5,28873.1714,15.7688,21.5573,20.9461,0.23325514874141873,0.13961098398169347,0.9460267167532651,1.3505387796015538,0.005053872226547851,0.08217204473805739,-0.03413652819097446,0.028043443021559256,0.01173879300909489,0.012422573077060236
6/1/2005,497.5,28873.1714,15.7688,21.596999999999998,20.9461,0.2508108233331787,0.1715007181578092,0.9477689229040864,1.3530259365994235,0.0018416035403319153,0.06769957879333188,-0.04468487915354402,0.028043443021559256,0.011438696214605575,0.012308069272915138
6/2/2005,497.5,28873.1714,15.7688,21.803,20.9461,0.27456711601641515,0.20950883305468193,0.956809085802556,1.365931587520361,0.00953836180951062,0.05378901020294724,-0.0380237196004376,0.028043443021559256,0.010633723836068443,0.012368731748870867
6/3/2005,497.5,28873.1714,15.7688,21.6512,20.9461,0.2591420861635805,0.20723806643714537,0.9501474512006741,1.3564215010650293,-0.006962344631472828,0.04299402178363754,-0.04985254879932588,0.028043443021559256,0.01083148941838272,0.012371037519634356
6/6/2005,497.5,28873.1714,15.7688,21.7994,20.9461,0.26749540665627847,0.20047328883410476,0.9566511023732622,1.3657060518731987,0.006844886195684241,0.055829745189303726,-0.03542477876106209,0.028043443021559256,0.010739060250944761,0.01236969005130069
6/7/2005,497.5,28873.1714,15.7688,21.8536,20.9461,0.2612527341878814,0.19764643415729322,0.9590296306698498,1.3691016163388048,0.002486306962577123,0.05310941377731737,-0.030091072094303173,0.028043443021559256,0.010724610363487597,0.012371006200463847
6/8/2005,497.5,28873.1714,15.7688,21.7416,20.9461,0.2733598060231224,0.20478851132117448,0.954114590647381,1.362084951760431,-0.005125013727715455,0.05691562797752159,-0.01120611242495928,0.028043443021559256,0.010564336692615273,0.01200981965207435
6/9/2005,497.5,28873.1714,15.7688,22.0668,20.9461,0.27591370866556053,0.20759298984093588,0.9683857604269064,1.3824583385540659,0.014957500827906145,0.056575948518568175,-0.013853634121053893,0.028043443021559256,0.010545113642182496,0.011949471880994352
6/10/2005,497.5,28873.1714,15.7688,21.9981,20.9461,0.25253232666586967,0.17188505315181457,0.9653709099845529,1.3781543666207243,-0.0031132742400348246,0.06881841636016461,-0.0058883606587009085,0.028043443021559256,0.009887283550739074,0.011873553563320049
6/13/2005,497.5,28873.1714,15.7688,21.9548,20.9461,0.2549185481566161,0.16362960845955987,0.9634707204044376,1.3754416739756923,-0.001968351812202007,0.0784518879834164,-0.006713959969597227,0.028043443021559256,0.009432349504687727,0.01187526925319035
6/14/2005,497.5,28873.1714,15.7688,22.0306,20.9461,0.22790609533151995,0.16648459446203234,0.9667971492767871,1.38019045232427,0.0034525479621769772,0.05265521821813213,-0.0016585701856148827,0.014957500827906145,0.007600480252317459,0.011881541571512078
6/15/2005,497.5,28873.1714,15.7688,22.0198,20.9461,0.2507128332708539,0.19632734666984764,0.9663231989889061,1.3795138453827842,-0.000490227229399065,0.04546037232401012,-0.012777518740360816,0.014957500827906145,0.0075715203942230795,0.011802045694699281
6/16/2005,497.5,28873.1714,15.7688,22.0939,20.9461,0.23660349478915976,0.19564998376859633,0.9695750245752003,1.384156120786869,0.003365153180319602,0.034252090140528546,-0.0043128312362546994,0.014957500827906145,0.007057594123090638,0.011792342947268853
6/17/2005,497.5,28873.1714,15.7688,22.1318,20.9461,0.22889586051805977,0.1935867181209916,0.9712382390113748,1.3865305099611576,0.001715405609693077,0.029582385478160944,0.02424576196668804,0.014957500827906145,0.006977752843224579,0.011305880721346383
6/20/2005,497.5,28873.1714,15.7688,22.0342,20.9461,0.23474099477730714,0.20538296012373092,0.9669551327060806,1.3804159879714322,-0.0044099440623898145,0.02435577374560083,0.03215803107594728,0.014957500827906145,0.007091897957671001,0.011210430869592692
6/21/2005,497.5,28873.1714,15.7688,22.0017,20.9461,0.2245821436323865,0.20105528561171515,0.9655288934138464,1.3783799022678862,-0.0014749798041225892,0.019588488808563786,0.02663922952012987,0.014957500827906145,0.0070984758020653975,0.011205123206948595
6/22/2005,497.5,28873.1714,15.7688,22.1649,20.9461,0.23366561472056646,0.1922055803235987,0.972690808875158,1.3886041849392305,0.007417608639332496,0.034775910364145624,0.034254437538495885,0.014957500827906145,0.006964361156413301,0.011238927268616016
6/23/2005,497.5,28873.1714,15.7688,21.766,20.9461,0.24007246954797679,0.20080103918597092,0.9551853672237045,1.3636135822578623,-0.017996923063041126,0.03270436073958449,0.009512589919715708,0.014957500827906145,0.0072228568762560735,0.011456797199838187
6/24/2005,497.5,28873.1714,15.7688,22.2085,20.9461,0.2873000231857177,0.2369870159981451,0.9746041637410477,1.3913356722215262,0.020329872277864647,0.04067383613317421,0.04741265469363132,0.020329872277864647,0.007977404877519419,0.011527369671638955
6/27/2005,497.5,28873.1714,15.7688,22.1867,20.9461,0.3286960791946387,0.28451141147795256,0.9736474863081028,1.3899699285803784,-0.000981606141792657,0.03439803439803435,0.03248699310331982,0.020329872277864647,0.007967417678249962,0.011414608150846361
6/28/2005,497.5,28873.1714,15.7688,22.7562,20.9461,0.3541085252866656,0.2763175902840176,0.9986395871366381,1.4256484149855908,0.025668531147038598,0.060949512562415764,0.060593490895363145,0.025668531147038598,0.009520508846993956,0.011840312595916492
6/29/2005,497.5,28873.1714,15.7688,22.7525,20.9461,0.3475855696847292,0.2767962378360451,0.9984772152787531,1.425416614459341,-0.00016259305156385295,0.055442935803648785,0.07106374365081991,0.025668531147038598,0.009528570695452892,0.011758409723167147
6/30/2005,497.5,28873.1714,15.7688,22.7054,20.9461,0.36092496913173244,0.2944892650355433,0.9964102654121613,1.4224658564089714,-0.0020701021865728864,0.051321942862434744,0.05467196819085496,0.025668531147038598,0.009582544331763443,0.011659068066001537
7/1/2005,497.5,28873.1714,15.7688,22.7018,20.9461,0.3621624864994599,0.3082323292931717,0.9962522819828675,1.4222403207618093,-0.00015855259101371644,0.04122368481401639,0.06001942436637342,0.025668531147038598,0.00945565652232686,0.011633693641762874
7/4/2005,497.5,28873.1714,15.7688,22.7018,20.9461,0.3898749211752388,0.32555391613657636,0.9962522819828675,1.4222403207618093,0.0,0.048523869346733584,0.06343072087391133,0.025668531147038598,0.009246635050950969,0.011622029155284456
7/5/2005,497.5,28873.1714,15.7688,22.9012,20.9461,0.42611078245166123,0.3574991437556434,1.0,1.4347324896629494,0.00878344448457824,0.05054267548648128,0.07513837573413085,0.025668531147038598,0.00930378375694599,0.011654922477029558
7/6/2005,497.5,28873.1714,15.7688,23.0246,20.9461,0.4424633504573361,0.3691016163388048,1.0,1.4421380969083528,0.005388363928527706,0.05358384888530954,0.08738423466183076,0.025668531147038598,0.009326784256927538,0.011630137451542455
7/7/2005,497.5,28873.1714,15.7688,23.0282,20.9461,0.4126430083121184,0.33371775603472065,1.0,1.4423635817006564,0.00015635450778717086,0.059176877506715186,0.10432701760443486,0.025668531147038598,0.009180104568003822,0.011436257125523543
7/8/2005,497.5,28873.1714,15.7688,23.2494,20.9461,0.43217770549970447,0.3593287995269072,1.0,1.456218369494413,0.009605613986329864,0.05359182119745509,0.11185289686999367,0.025668531147038598,0.008895038863944361,0.011479486578521566
7/11/2005,497.5,28873.1714,15.7688,23.409000000000002,20.9461,0.44137875830475304,0.3545044240703912,1.0,1.4662148619531996,0.0068646932824072415,0.06413735731722303,0.13577479549358107,0.025668531147038598,0.00884507320860957,0.0113096992334949
7/12/2005,497.5,28873.1714,15.7688,23.7064,20.9461,0.46613644375452234,0.3578076973029134,1.0,1.4848424111840457,0.012704515357341073,0.07978209776449807,0.16037768173118794,0.025668531147038598,0.00901082545269316,0.01130088932417074
7/13/2005,497.5,28873.1714,15.7688,23.6847,20.9461,0.4808305510747646,0.37741181178177086,0.9990846353727264,1.483483238963772,-0.000915364627273596,0.07508193149528375,0.18445412401294226,0.025668531147038598,0.009067067724809228,0.010897844894233271
7/14/2005,497.5,28873.1714,15.7688,23.7899,20.9461,0.43762123748345716,0.33065427450885587,1.0,1.4900724056721952,0.0044416859829341515,0.08038674284053449,0.18713853001791447,0.025668531147038598,0.009022517458681628,0.010899656845998413
7/15/2005,497.5,28873.1714,15.7688,23.8443,20.9461,0.427657064849686,0.3228533622325873,1.0,1.4934797314225585,0.002286684685517848,0.07922548757801917,0.17335334497945531,0.025668531147038598,0.009027749012063354,0.010803696293075673
7/18/2005,497.5,28873.1714,15.7688,23.9785,20.9461,0.43661254568330254,0.3259720807620874,1.0,1.501885303402315,0.0056281794810499886,0.08344102151655086,0.20001100996401755,0.025668531147038598,0.00902564210293931,0.010522660475622569
7/19/2005,497.5,28873.1714,15.7688,24.3956,20.9461,0.47709782694252234,0.3341204536234781,1.0,1.5280102219772511,0.017394749463060633,0.10716976336785566,0.19898952169382889,0.025668531147038598,0.009277141541546949,0.010502869382008798
7/20/2005,497.5,28873.1714,15.7688,24.2432,20.9461,0.44998684179047355,0.315922629727984,0.9937529718473823,1.5184646991030717,-0.006247028152617684,0.1018784912074977,0.22076640314215212,0.025668531147038598,0.009496955289178575,0.009995409397330011
7/21/2005,497.5,28873.1714,15.7688,24.0982,20.9461,0.45594383624543844,0.3391394185456391,0.9878092770827525,1.5093826727464046,-0.005981058606124745,0.08722349300019405,0.18753634329755675,0.025668531147038598,0.009750069361207727,0.009771772197677301
7/22/2005,497.5,28873.1714,15.7688,24.206999999999997,20.9461,0.442894013721411,0.2973946008452195,0.9922690977061436,1.5161973242471312,0.004514860031039625,0.11214738583111261,0.19694422468354422,0.025668531147038598,0.008342540743995482,0.009742088443216959
7/25/2005,497.5,28873.1714,15.7688,24.1199,20.9461,0.47864175279851895,0.36146565147558274,0.9886987817475282,1.5107418449666785,-0.003598132771512219,0.08606614584505934,0.19093561909652457,0.025668531147038598,0.007774151493584491,0.009774898777238434
7/26/2005,497.5,28873.1714,15.7688,24.0401,20.9461,0.5047351389245318,0.38872580009138535,0.9854277000770629,1.5057435987372851,-0.003308471428156934,0.08353653314823739,0.21363159063831505,0.025668531147038598,0.007864280594052545,0.00928271929532148
7/27/2005,497.5,28873.1714,15.7688,24.0147,20.9461,0.5041526782582553,0.42532695294883993,0.9843865287182935,1.4683309793275492,-0.0010565679843260734,0.05530360956574487,0.20465615578708718,0.017394749463060633,0.00612913473571277,0.00928784304418475
7/28/2005,497.5,28873.1714,15.7688,24.2614,20.9461,0.4667521114328723,0.3755297474744421,0.9944990080178392,1.4834149592481856,0.01027287453101633,0.06631798703439173,0.21791731089737132,0.017394749463060633,0.006315488798807372,0.009319945079687938
7/29/2005,497.5,28873.1714,15.7688,24.0655,20.9461,0.46153565854280654,0.37893464675480826,0.9864688714358326,1.4714370441024511,-0.008074554642353626,0.05990204973266278,0.18973580652178224,0.017394749463060633,0.006685457999644565,0.00929212221378328
8/1/2005,497.5,28873.1714,15.7688,24.2614,20.9461,0.48341495924818556,0.38805632493839837,0.9944990080178392,1.4772818608049687,0.008140283808771853,0.06869939828559857,0.17260912223720504,0.017394749463060633,0.0067471113894148425,0.008958586991759951
8/2/2005,497.5,28873.1714,15.7688,24.4572,20.9461,0.4892041648907022,0.38231748158071,1.0,1.4442659737805597,0.00807043286867204,0.07732426503625267,0.1781662628199261,0.017394749463060633,0.006786024968769081,0.008984960138530338
8/3/2005,497.5,28873.1714,15.7688,24.5624,20.9461,0.4504783276248965,0.35237982756584385,1.0,1.4296673554320307,0.00430139181917788,0.07253768361483237,0.18965258370587068,0.017394749463060633,0.006683727889970678,0.008927869477716666
8/4/2005,497.5,28873.1714,15.7688,24.0619,20.9461,0.40053549081807893,0.3401589010797126,0.9796233267107449,1.3938665446309095,-0.020376673289255076,0.045051814146608526,0.15952581741078964,0.017394749463060633,0.008429771281818701,0.009387267155808163
8/5/2005,497.5,28873.1714,15.7688,23.6992,20.9461,0.36690929645053005,0.3282077310846818,0.964856854379051,1.3728559263614615,-0.015073622615005444,0.029138187092347723,0.15207964687809916,0.017394749463060633,0.009226001063943086,0.009541700156367733
8/8/2005,497.5,28873.1714,15.7688,23.7137,20.9461,0.37369588766531314,0.34679974743232544,0.965447187571247,1.3587877676611981,0.0006118349986496963,0.019970407838481696,0.13543083140214107,0.017394749463060633,0.009033232519162764,0.009397509858068392
8/9/2005,497.5,28873.1714,15.7688,23.8334,20.9461,0.3648097670476669,0.34050667705064486,0.9703204898544117,1.3656465411039358,0.005047715033925648,0.018129779144773206,0.15798986478279242,0.017394749463060633,0.008982618937785654,0.009160675588851112
8/10/2005,497.5,28873.1714,15.7688,23.8987,20.9461,0.3677111053881592,0.3567058688871718,0.9729790248509919,1.3693882111608344,0.002739852475937221,0.008111733540310029,0.173939099210618,0.017394749463060633,0.008581808334567039,0.009002142122618132
