,free_cash_flow_equity,market_cap,net_income_margin,pe,px,roa,Price Momentum 12M,Price Momentum 12M-1M,Price to 52W High,Price to 52W Low,Return 1D,Return 1M,Return 1Q,Max Daily Return over 1M,Realized Volatility 1M,Realized Volatility 3M
6/25/1999,-165.9,17305.3421,8.0082,13.3805,24.8212,5.7302,0.3250623261673813,0.2641668579603995,0.8565443797600274,1.9001002824750635,0.003448429206133641,0.048170435590464855,-0.08140735504738927,0.037034303082935205,0.016865144625969438,0.024639119591308874
6/28/1999,-165.9,17305.3421,8.0082,13.3805,25.5462,5.7302,0.3425724466307192,0.2523518220708647,0.8815631006649803,1.9556001255444724,0.029208902067587195,0.07204095763654284,-0.061229439520218754,0.037034303082935205,0.017844107522006162,0.024913042353462003
6/29/1999,-165.9,17305.3421,8.0082,13.3805,27.0389,5.7302,0.41787624541164137,0.24958049292081808,0.9330740588647367,2.0698685610613103,0.05843139097008576,0.13468180196814883,0.039969691957984166,0.05843139097008576,0.021464496317296917,0.025363303833945736
6/30/1999,-165.9,17305.3421,8.0082,13.3805,27.2948,5.7302,0.4604037474785845,0.2909271852711892,0.9419048046296711,2.0894580918771193,0.009464142402242581,0.13128282070517616,0.04981211321669088,0.05843139097008576,0.021430547152042206,0.025385679402615772
7/1/1999,-165.9,17305.3421,8.0082,13.3805,26.4418,5.7302,0.42118954712072854,0.3025089490148021,0.912468985413223,2.0241596558244215,-0.031251373888066536,0.09111691570003755,-0.011310821371282809,0.05843139097008576,0.02293204936766589,0.025458583870241438
7/2/1999,-165.9,17305.3421,8.0082,13.3805,26.2286,5.7302,0.4129352697810724,0.2848431304947423,0.9051117560381389,2.007838874386631,-0.008062991173066858,0.09969476914820463,-0.0074398680047833565,0.05843139097008576,0.022651560088471447,0.025433658572682614
7/5/1999,-165.9,17305.3421,8.0082,13.3805,26.2286,5.7302,0.39704065109936937,0.27151866371228905,0.9051117560381389,2.007838874386631,0.0,0.09871816353887408,-0.036152636298158125,0.05843139097008576,0.02266001819669806,0.025149973104342874
7/6/1999,-165.9,17305.3421,8.0082,13.3805,26.1433,5.7302,0.40994277886539265,0.2713878147566888,0.9021681741164941,2.001309030781361,-0.00325217510656306,0.10897930788743615,-0.059150175082502865,0.05843139097008576,0.02239764946889137,0.025002706906994358
7/7/1999,-165.9,17305.3421,8.0082,13.3805,25.994,5.7302,0.4067006878189483,0.23429678494699302,0.8970160430391017,1.989879890684447,-0.005710832220874984,0.13967783516454602,-0.09501096682101462,0.05843139097008576,0.02085496890225884,0.02461947620023913
7/8/1999,-165.9,17305.3421,8.0082,13.3805,26.3992,5.7302,0.4401475104877557,0.26681723210535235,0.9109989198814286,2.020898561597171,0.015588212664461087,0.13682342960739646,-0.08900108011857144,0.05843139097008576,0.020790833272253444,0.024678536297752896
7/9/1999,-165.9,17305.3421,8.0082,13.3805,25.9301,5.7302,0.43774951206529455,0.2710366394606105,0.8948109447414099,1.9849882493435707,-0.017769477862965566,0.1311629164958077,-0.08572244572709997,0.05843139097008576,0.021043710600074452,0.02463619162657831
7/12/1999,-165.9,17305.3421,8.0082,13.3805,25.4183,5.7302,0.37397701596774,0.25179191126390554,0.8771494532115409,1.9458091877119519,-0.019737679376477524,0.09760815963450908,-0.04882667055843071,0.05843139097008576,0.021753348362807155,0.023673210681071564
7/13/1999,-165.9,17305.3421,8.0082,13.3805,25.4609,5.7302,0.36846829415116034,0.23781267803970896,0.8786195187433354,1.9490702819392027,0.0016759578728711144,0.10555362570560134,0.003923284992153331,0.05843139097008576,0.021641172276209028,0.022776345345551376
7/14/1999,-165.9,17305.3421,8.0082,13.3805,25.333000000000002,5.7302,0.3523844096497457,0.2749718397830463,0.8742058712898962,1.9392793441066822,-0.00502338880400921,0.06071708209639537,-0.010251842127882327,0.05843139097008576,0.020442201232022807,0.02275716450544506
7/15/1999,-165.9,17305.3421,8.0082,13.3805,25.7168,5.7302,0.3744214633103522,0.3174389396611621,0.8874502645082699,1.9686598127550121,0.015150199344728055,0.043252496896627246,0.062129065565307284,0.05843139097008576,0.01954788226218864,0.021750506660363222
7/16/1999,-165.9,17305.3421,8.0082,13.3805,26.719,5.7302,0.46944948578342416,0.355694879832811,0.9220347639440547,2.0453797337538564,0.03897063398245515,0.08390870810446804,0.0854013738640842,0.05843139097008576,0.02111573455664993,0.0221834436697684
7/19/1999,-165.9,17305.3421,8.0082,13.3805,26.122,5.7302,0.4620822442251613,0.40717999809697614,0.9014331413505968,1.9996784836677357,-0.022343650585725516,0.039015794853844765,0.0063527897954702706,0.05843139097008576,0.02153866041963644,0.021322341870199775
7/20/1999,-165.9,17305.3421,8.0082,13.3805,24.9491,5.7302,0.4064071343209543,0.4400662923628491,0.8609580272134667,1.909891220307584,-0.04490084985835685,-0.023373339283337513,-0.05889031810277512,0.05843139097008576,0.02356549163555805,0.021895152608191543
7/21/1999,-165.9,17305.3421,8.0082,13.3805,24.8639,5.7302,0.4357921603954451,0.47026655579423915,0.8580178961498777,1.9033690318530823,-0.0034149528439904042,-0.02344771787328792,-0.045245793366151865,0.05843139097008576,0.023565896158552396,0.02179083336315625
7/22/1999,-165.9,17305.3421,8.0082,13.3805,25.0771,5.7302,0.471436283196226,0.4751915787497214,0.8653751255249618,1.9196898132908728,0.00857468056097388,-0.0025456324504496974,-0.047179202699211165,0.05843139097008576,0.023492729697196,0.021775501469112675
7/23/1999,-165.9,17305.3421,8.0082,13.3805,25.2477,5.7302,0.4869694274793426,0.456826842095964,0.8712622893682513,1.9327495005014121,0.006803019487899187,0.0206905752368014,-0.03523895773388508,0.05843139097008576,0.023230671343441724,0.021784821015923883
7/26/1999,-165.9,17305.3421,8.0082,13.3805,24.7999,5.7302,0.3963357300106416,0.39753500706616296,0.8558093469941301,1.898469735361438,-0.01773626904628922,-0.0008581373986753515,-0.04143862090290662,0.05843139097008576,0.023586802928275204,0.021851374205138184
7/27/1999,-165.9,17305.3421,8.0082,13.3805,25.1837,5.7302,0.39963874840215663,0.41978547212804984,0.8690537402125039,1.927850204009768,0.01547586885430996,-0.01418997737432559,-0.010327549957754423,0.05843139097008576,0.022924012148422736,0.021844318298659012
7/28/1999,-165.9,17305.3421,8.0082,13.3805,24.5653,5.7302,0.3604835985223993,0.49747733478065825,0.8477136339950929,1.8805107516592539,-0.024555565703212823,-0.09148301151304239,-0.004667652600230832,0.03897063398245515,0.019104095434922932,0.021731643596952174
7/29/1999,-165.9,17305.3421,8.0082,13.3805,24.5013,5.7302,0.3762533070454812,0.5331659448741495,0.8455050848393453,1.8756114551676095,-0.0026053009733241206,-0.10234550170728485,-0.02326109835438195,0.03897063398245515,0.01884647694483926,0.021634430642326404
7/30/1999,-165.9,17305.3421,8.0082,13.3805,24.1815,5.7302,0.33765730880929334,0.4626911907066795,0.8344692407767191,1.8511302830109237,-0.013052368649826729,-0.08548207761952664,-0.017679055275483746,0.03897063398245515,0.01797527927686714,0.02156845491118504
8/2/1999,-165.9,17305.3421,8.0082,13.3805,24.0535,5.7302,0.31826004033672395,0.4374671168011224,0.830052142465224,1.841331690027635,-0.005293302731426919,-0.08292855890135198,0.0013529828067107008,0.03897063398245515,0.017954833649282232,0.021357627590217837
8/3/1999,-165.9,17305.3421,8.0082,13.3805,23.819000000000003,5.7302,0.3099598526095806,0.4424792388494747,0.8219598803242427,1.8233803614762194,-0.009749100962437751,-0.09186918097039098,0.005848694073182781,0.03897063398245515,0.01797335490133343,0.021316674863519992
8/4/1999,-165.9,17305.3421,8.0082,13.3805,23.4138,5.7302,0.2613019307016031,0.4083401568695053,0.8079770034819157,1.7923616905634954,-0.01701162937151035,-0.10440533521016859,0.009598468384559578,0.03897063398245515,0.01817812770585753,0.021263626188840257
8/5/1999,-165.9,17305.3421,8.0082,13.3805,23.5418,5.7302,0.26388747214989383,0.39553861433978477,0.8123941017934109,1.8021602835467843,0.005466861423604863,-0.09433715472801418,0.0160509971989522,0.03897063398245515,0.018321790565204964,0.021272594458923624
8/6/1999,-165.9,17305.3421,8.0082,13.3805,23.4565,5.7302,0.2507998634899644,0.4077170829511765,0.8094505198717661,1.7956304399415144,-0.003623342310273614,-0.11146928694808944,-0.013006193826370915,0.03897063398245515,0.017736416078599458,0.02103094741297798
8/9/1999,-165.9,17305.3421,8.0082,13.3805,23.4565,5.7302,0.22459474274974545,0.3537341094781905,0.8094505198717661,1.7956304399415144,0.0,-0.09539492713101771,-0.0820415686673529,0.03897063398245515,0.017542703117821235,0.01869885198183581
8/10/1999,-165.9,17305.3421,8.0082,13.3805,22.8807,5.7302,0.18928738499922027,0.3211861323353604,0.7895804791861496,1.7515520818182515,-0.024547566772536333,-0.099833584464736,-0.07769608435920372,0.03897063398245515,0.0177798085186151,0.018596709012354027
8/11/1999,-165.9,17305.3421,8.0082,13.3805,22.9447,5.7302,0.1991961700481879,0.33070442263267363,0.7917890283418972,1.7564513783098958,0.002797117221064127,-0.09882604306996212,-0.08531461283326958,0.03897063398245515,0.017802037101733323,0.018537552617538405
8/12/1999,-165.9,17305.3421,8.0082,13.3805,23.5204,5.7302,0.21586385864789137,0.30956442624815206,0.8116556181694577,1.8005220812823908,0.025090761700959252,-0.07155094145975616,-0.0694682370441877,0.03897063398245515,0.01895778856971819,0.018801024725862214
8/13/1999,-165.9,17305.3421,8.0082,13.3805,23.2432,5.7302,0.2366364289324574,0.36824239844643647,0.8020898396386261,1.779302003352956,-0.011785513851805152,-0.09618615068748826,-0.07654778127843165,0.03897063398245515,0.018549810368276378,0.018846259885795396
8/16/1999,-165.9,17305.3421,8.0082,13.3805,24.2241,5.7302,0.378672327638214,0.5206652020989608,0.8359393063085135,1.8543913772381746,0.04220159014249325,-0.09337550058011157,-0.041627928138216364,0.04220159014249325,0.018938927517844487,0.019610809191154727
8/17/1999,-165.9,17305.3421,8.0082,13.3805,24.3308,5.7302,0.3650583482944343,0.46555206463195686,0.8396213718541115,1.862559423107838,0.004404704405942761,-0.0685705535563893,-0.04304390919245471,0.04220159014249325,0.018573835346190948,0.019603906591925506
8/18/1999,-165.9,17305.3421,8.0082,13.3805,24.9065,5.7302,0.5477277952809727,0.5503750240798393,0.8594879616816722,1.906630126080333,0.02366136748483405,-0.0017074764219952021,-0.010464880670960075,0.04220159014249325,0.01682286854232523,0.019798502665145927
8/19/1999,-165.9,17305.3421,8.0082,13.3805,24.2668,5.7302,0.42919908359001857,0.4643654332039604,0.8374128226983639,1.8576601266161936,-0.025684058378334984,-0.02401473622400352,-0.010794240897454732,0.04220159014249325,0.017729787593130715,0.019805252257410116
8/20/1999,-165.9,17305.3421,8.0082,13.3805,24.1175,5.7302,0.4064158337318202,0.4623750597730376,0.8322606916209715,1.8462309865192794,-0.006152438722864195,-0.03826598769395195,0.01299132231752087,0.04220159014249325,0.0176227364169021,0.01945967474308017
8/23/1999,-165.9,17305.3421,8.0082,13.3805,24.2241,5.7302,0.48390159636377006,0.5466045109834237,0.8359393063085135,1.8543913772381746,0.004420026951383882,-0.04054230682398785,0.002242458595195007,0.04220159014249325,0.017572785010318767,0.01937465492346314
8/24/1999,-165.9,17305.3421,8.0082,13.3805,23.9896,5.7302,0.5125851197982345,0.5636759142496848,0.8278470441675322,1.8364400486867587,-0.009680442204251127,-0.03267351884483416,0.013052933848525239,0.04220159014249325,0.017293739778511924,0.01923987028649909
8/25/1999,-165.9,17305.3421,8.0082,13.3805,24.0962,5.7302,0.5193064312736444,0.5878751576292562,0.8315256588550742,1.844600439405654,0.004443592223296822,-0.04318269356766491,0.011192009903690847,0.04220159014249325,0.01691768533825156,0.01923212736176969
