,free_cash_flow_equity,market_cap,pe,px,roa,Price Momentum 12M,Price Momentum 12M-1M,Price to 52W High,Price to 52W Low,Return 1D,Return 1M,Return 1Q,Max Daily Return over 1M,Realized Volatility 1M,Realized Volatility 3M
8/21/2015,14.0,24174.0708,6.8142,31.2743,3.6097,0.3074813436735717,0.3815422563180668,0.9369257363008056,1.3962738409886422,-0.01862689414740215,-0.053607417584080275,0.04981487262632478,0.018835236106792275,0.010466682253572909,0.010992682568738307
8/24/2015,14.0,24174.0708,6.8142,30.7456,3.6097,0.2898808524920289,0.3494168484645077,0.9210867683052874,1.3726694763911709,-0.016905254474120945,-0.04411979592534687,0.021255111158352102,0.018835236106792275,0.009517035151481525,0.011143804516567555
8/25/2015,14.0,24174.0708,6.8142,30.5972,3.6097,0.2801693660071378,0.34342221422624264,0.9166409524351627,1.3660440031430818,-0.0048267069109075855,-0.04708337226322845,0.01413959284866717,0.018835236106792275,0.009534943038440323,0.011160719417193583
8/26/2015,14.0,24174.0708,6.8142,30.3005,3.6097,0.3152172025835127,0.37801670254878816,0.9077523165277099,1.352797521251518,-0.009696965735426777,-0.045572379383443606,0.011770402030185645,0.018835236106792275,0.009466728354589183,0.011190181967666774
8/27/2015,14.0,24174.0708,6.8142,29.9851,3.6097,0.29113111923492596,0.37699525058237415,0.8983034598872968,1.3387161582970213,-0.010409069157274686,-0.0623561565017261,-0.002468454022548805,0.018835236106792275,0.009368415120319882,0.011260841906293704
8/28/2015,14.0,24174.0708,6.8142,30.2819,3.6097,0.32186306392823627,0.4008119257044327,0.9071950916275461,1.3519671047931996,0.009898249463900388,-0.05635935868870845,0.0,0.018835236106792275,0.009690203611296494,0.011291539061236821
8/31/2015,14.0,24174.0708,6.8142,30.5601,3.6097,0.3367144750482238,0.3939183189645743,0.9155294984676315,1.3643876348310593,0.009187006099353079,-0.041038160656962086,-0.006934537832875676,0.018835236106792275,0.009973508296749882,0.011162926949966805
9/1/2015,14.0,24174.0708,6.8142,29.4101,3.6097,0.2942877260925052,0.4024512608370372,0.881077421306962,1.313044681762983,-0.037630766915029645,-0.07712463011368809,-0.031753504572899716,0.018835236106792275,0.012632502264130846,0.012022720988971588
9/2/2015,14.0,24174.0708,6.8142,29.4843,3.6097,0.3163574183870277,0.4248428459175657,0.8833003292420244,1.313636120615911,0.0025229427985624664,-0.07613852141053201,-0.030791229742611947,0.018835236106792275,0.012656622425332968,0.012026002909003025
9/3/2015,14.0,24174.0708,6.8142,29.8553,3.6097,0.324147994393883,0.42163854737701145,0.894414868917336,1.3301655617336754,0.012582967884603002,-0.06857618848546498,-0.014087623299726904,0.018835236106792275,0.013039388628649307,0.012124400229256291
9/4/2015,14.0,24174.0708,6.8142,29.3081,3.6097,0.28717050075979156,0.3902254780538792,0.8780216718544505,1.305785749928714,-0.018328404001969556,-0.07412824676350349,-0.03834404643547373,0.018835236106792275,0.013306385259114088,0.012307434990520132
9/7/2015,14.0,24174.0708,6.8142,29.3081,3.6097,0.280909237916672,0.37737918857377606,0.8780216718544505,1.305785749928714,0.0,-0.07003877469427644,-0.05105100243485461,0.018835236106792275,0.013327393039028537,0.012177819468771367
9/8/2015,14.0,24174.0708,6.8142,29.9387,3.6097,0.27036534136716606,0.3624559765774178,0.8969133934696837,1.3338813444539492,0.021516236125849186,-0.06759164097293602,-0.028298702394630393,0.021516236125849186,0.013561487243040593,0.012494465671536451
9/9/2015,14.0,24174.0708,6.8142,29.7996,3.6097,0.29347524133620406,0.39573060629210377,0.892746190049641,1.3276839178785287,-0.0046461603209223545,-0.07326296671787624,-0.029891463581376176,0.021516236125849186,0.01352138077686689,0.01250171529992833
9/10/2015,14.0,24174.0708,6.8142,29.7625,3.6097,0.30553313564823736,0.42229747512852445,0.8916347360821097,1.3260309737667522,-0.0012449831541363476,-0.08209558233922598,-0.026691782188255297,0.021516236125849186,0.013258761754164431,0.012491086142153262
9/11/2015,14.0,24174.0708,6.8142,29.0576,3.6097,0.257219006083262,0.4109143930150654,0.8705171106990177,1.2946250356429998,-0.023684166316673583,-0.10893317673467262,-0.03600196398476585,0.021516236125849186,0.013726775377716561,0.012714841195594826
9/14/2015,14.0,24174.0708,6.8142,28.9092,3.6097,0.26552732494002695,0.42671470346180107,0.866071294828893,1.2880132591958937,-0.005107097626782742,-0.11297800333217756,-0.04824425671449184,0.021516236125849186,0.01368281509713804,0.012684039536755405
9/15/2015,14.0,24174.0708,6.8142,28.8629,3.6097,0.256361705276537,0.42591867115881854,0.8646842242440765,1.2859504205873966,-0.0016015662833975819,-0.11891068495827006,-0.05179765831351257,0.021516236125849186,0.013496754651527639,0.01267926148170905
9/16/2015,14.0,24174.0708,6.8142,28.6403,3.6097,0.25020407272409795,0.4226728070366892,0.8580155004388895,1.276032755916738,-0.0077123227395722305,-0.12122867145526561,-0.061967162644150586,0.021516236125849186,0.01350081162801095,0.012699546477998298
9/17/2015,14.0,24174.0708,6.8142,28.5383,3.6097,0.25336196825564117,0.4240340105580296,0.854959750986378,1.2714882734530937,-0.003561415208639618,-0.11985109978904773,-0.06502309733643497,0.021516236125849186,0.013510448919507924,0.01270356554987773
9/18/2015,14.0,24174.0708,6.8142,28.3435,3.6097,0.2617691968677798,0.41866511153748553,0.8491238686986402,1.2628092030225262,-0.006825914648034392,-0.11059404604633505,-0.0736570666596944,0.021516236125849186,0.01326851894783624,0.012716921260451514
9/21/2015,14.0,24174.0708,6.8142,28.631,3.6097,0.2558998473496745,0.37184829715930023,0.8577368879888075,1.2756184060450526,0.010143419126078301,-0.08451987734337774,-0.057691738058642916,0.021516236125849186,0.013328469763467769,0.012772893569491378
9/22/2015,14.0,24174.0708,6.8142,28.362,3.6097,0.23157222818086676,0.3350760559466066,0.8496780977660074,1.2636334473909323,-0.009395410568963758,-0.07752654038301421,-0.06796843935156738,0.021516236125849186,0.013066192692535035,0.01281399989270889
9/23/2015,14.0,24174.0708,6.8142,28.8072,3.6097,0.24239653596011523,0.31959563199751573,0.8630155453763815,1.28346877673225,0.015697059445737294,-0.058502085158119055,-0.0501544761823115,0.021516236125849186,0.01373247136483516,0.012982104975049253
9/24/2015,14.0,24174.0708,6.8142,28.5939,3.6097,0.24064544681441902,0.3146922022249605,0.8566254340212764,1.2739654619332763,-0.007404398900274889,-0.056322502928994544,-0.04343913503097763,0.021516236125849186,0.013683726658323375,0.0128934045564396
9/25/2015,14.0,24174.0708,6.8142,28.7794,3.6097,0.24020805591826,0.29216601379857177,0.8621827038589323,1.2822301824921585,0.006487397661739003,-0.04020997095223966,-0.05769835241113763,0.021516236125849186,0.01370246495936274,0.012607371970071099
9/28/2015,14.0,24174.0708,6.8142,28.9,3.6097,0.2692473231617871,0.32993842613331914,0.8657956782116076,1.287603364699173,0.004190497369646273,-0.04563452095145948,-0.0648247921742986,0.021516236125849186,0.013512819701842267,0.012519525500609665
9/29/2015,14.0,24174.0708,6.8142,28.7887,3.6097,0.28264453236384357,0.36156704448246346,0.8624613163090141,1.2690129111033726,-0.0038512110726643956,-0.05796447001155103,-0.06336786351036561,0.021516236125849186,0.013263885581291095,0.012512232443372
9/30/2015,14.0,24174.0708,6.8142,29.0298,3.6097,0.27964065785355663,0.2964043745233824,0.8696842691815685,1.2765064903085097,0.008374813728997843,-0.012930931890745012,-0.05552374383467151,0.021516236125849186,0.01078279424607921,0.012566979208727833
10/1/2015,14.0,24174.0708,6.8142,29.104,3.6097,0.2627779031222339,0.27927853659383195,0.8719071771166308,1.2797692334752173,0.002555994185285293,-0.012898389990605219,-0.03446262457369598,0.021516236125849186,0.010783269779201195,0.01234830113500089
10/2/2015,14.0,24174.0708,6.8142,29.5121,3.6097,0.2977143208921098,0.31280560734512974,0.8841331707594736,1.2934939822403773,0.014022127542605789,-0.01149544636965627,-0.020923736348315347,0.021516236125849186,0.010875173208763803,0.012482755873687433
10/5/2015,14.0,24174.0708,6.8142,30.894000000000002,3.6097,0.35406165902576303,0.2845528098948975,0.9255325841754121,1.3480351517161333,0.04682486166690958,0.05411132076115477,0.04061195824617769,0.04682486166690958,0.014290321042949791,0.013676687303933188
10/6/2015,14.0,24174.0708,6.8142,30.421,3.6097,0.3236477872486696,0.2752244079242212,0.9113622950475888,1.3273961724074737,-0.015310416262057425,0.037972437653754465,0.006135172231317432,0.04682486166690958,0.014811119797235685,0.01363266750731664
10/7/2015,14.0,24174.0708,6.8142,29.7996,3.6097,0.30028187696899367,0.3063513949855572,0.892746190049641,1.2765202789534107,-0.02042667893889083,-0.0046461603209223545,-0.0284238737064495,0.04682486166690958,0.01485861564451744,0.013752378762173832
10/8/2015,14.0,24174.0708,6.8142,30.0129,3.6097,0.28565737393122115,0.2765202789534107,0.899136301404746,1.2750178425774876,0.0071578141988482,0.0071578141988482,-0.029685332885025173,0.04682486166690958,0.01490195413351637,0.013739799720283495
10/9/2015,14.0,24174.0708,6.8142,30.0408,3.6097,0.2762030995106035,0.2643802678085916,0.8999721387549918,1.2549419333277634,0.0009296002718832685,0.009350692986140219,-0.04086434849795817,0.04682486166690958,0.01489718394527066,0.013640277800309719
10/12/2015,14.0,24174.0708,6.8142,29.9944,3.6097,0.2530035926142533,0.21386916200183803,0.8985820723373786,1.238608865139865,-0.0015445660568293995,0.032239414129177746,-0.05272266752569177,0.04682486166690958,0.013842637512953896,0.013560607257771662
10/13/2015,14.0,24174.0708,6.8142,29.5121,3.6097,0.21869244555297684,0.1937958887026039,0.8841331707594736,1.1993960773476173,-0.0160796682047315,0.020854952748605937,-0.06768368578342476,0.04682486166690958,0.014307810933435586,0.013696838812681222
10/14/2015,14.0,24174.0708,6.8142,29.2431,3.6097,0.18846369555145537,0.1730120540685529,0.8760743805366734,1.1769315286816462,-0.009114905411678698,0.013172619521946816,-0.10119960535657757,0.04682486166690958,0.014471211284860645,0.013224295731619746
10/15/2015,14.0,24174.0708,6.8142,29.0484,3.6097,0.16648060845052326,0.15009276139840821,0.8702414940817323,1.1690955410936574,-0.006657980857022627,0.014249152418096322,-0.12975850591826765,0.04682486166690958,0.014442286934195811,0.012758614105267784
10/16/2015,14.0,24174.0708,6.8142,27.9632,3.6097,0.11666540210928189,0.13963109533298468,0.8377307165732466,1.1254200725241377,-0.037358339874141056,-0.020151866088729875,-0.15332816587539966,0.04682486166690958,0.016661845945747024,0.013471237392319192
10/19/2015,14.0,24174.0708,6.8142,29.0669,3.6097,0.16984010077715928,0.14072580482877117,0.8707957231490996,1.1603089697018083,0.039469731647307826,0.025522606594104547,-0.12163628177117802,0.04682486166690958,0.018760444704545128,0.014465909989136903
10/20/2015,14.0,24174.0708,6.8142,29.9944,3.6097,0.19689387953807236,0.1424888867606804,0.8985820723373786,1.197333439782843,0.03190914751831109,0.04761971289860645,-0.09233851200455134,0.04682486166690958,0.019839755408773363,0.015082064140342449
10/21/2015,14.0,24174.0708,6.8142,30.1057,3.6097,0.18727373111961199,0.11850770990259107,0.9019164342399721,1.2017763761925673,0.003710692662630466,0.06148014949580416,-0.06401427652053349,0.04682486166690958,0.01965531782594653,0.014743962880921637
10/22/2015,14.0,24174.0708,6.8142,29.5214,3.6097,0.1784519580056685,0.14994211807911872,0.8844117832095555,1.1587198166232298,-0.019408284809853238,0.02479241300785917,-0.08058799713475973,0.04682486166690958,0.02001350254981163,0.01492628266308226
10/23/2015,14.0,24174.0708,6.8142,29.3915,3.6097,0.15362122020912494,0.12231528872421271,0.8805201964067981,1.1490210949350264,-0.0044001978225964855,0.027894061320771213,-0.07420473552081586,0.04682486166690958,0.019958413104349478,0.014876773152115389
10/26/2015,14.0,24174.0708,6.8142,29.1226,3.6097,0.13850881170933094,0.12509187008397316,0.8724644020167946,1.1154537062926349,-0.009148903594576763,0.011925196494714907,-0.08932681242807827,0.04682486166690958,0.02005444884978158,0.014871010869049326
10/27/2015,14.0,24174.0708,6.8142,29.4286,3.6097,0.127174117043239,0.10692768200150904,0.8816316503743293,1.1156790118776372,0.010507303606134055,0.018290657439446356,-0.08294978264595443,0.04682486166690958,0.02015568108536278,0.01493423890159622
10/28/2015,14.0,24174.0708,6.8142,29.1689,3.6097,0.09315189650455524,0.07890328407655733,0.8738514726016112,1.105833424952516,-0.008824748713836206,0.013206570633616632,-0.0846933748380031,0.04682486166690958,0.020245237748988294,0.014947694487375625
10/29/2015,14.0,24174.0708,6.8142,28.6774,3.6097,0.06217706778474508,0.07522954808935256,0.8591269544064206,1.0871999787696238,-0.016850138332264897,-0.012139250012056624,-0.10011641808842131,0.04682486166690958,0.020520932444637766,0.015074379301000793
10/30/2015,14.0,24174.0708,6.8142,28.529,3.6097,0.05959256439302507,0.08094857843228298,0.854681138536296,1.0815739290981259,-0.005174806642164187,-0.019756734469488668,-0.10607190529607513,0.04682486166690958,0.020534915552281173,0.015076129015337317
11/2/2015,14.0,24174.0708,6.8142,29.0576,3.6097,0.08071438666438557,0.09761821522348768,0.8705171106990177,1.1016138876988926,0.01852851484454421,-0.015400462860995945,-0.09346278397923469,0.04682486166690958,0.020719726555131164,0.015271881190591368
11/3/2015,14.0,24174.0708,6.8142,30.0871,3.6097,0.11669450321048136,0.14664291281594477,0.9013592093398083,1.1406436595102607,0.03542962942569239,-0.026118340130769857,-0.04951886929545779,0.039469731647307826,0.019532571231693833,0.015894015848979707
11/4/2015,14.0,24174.0708,6.8142,29.7532,3.6097,0.10126882134344051,0.1259864086581881,0.8913561236320279,1.1279850477493905,-0.011097779447005518,-0.021951941093323657,-0.05591552066608707,0.039469731647307826,0.019400288306170632,0.015941624328497956
11/5/2015,14.0,24174.0708,6.8142,30.2448,3.6097,0.12642316845621848,0.10984234813018845,0.906083637660015,1.1466222850708754,0.0165225925278627,0.014939797849635506,-0.05805848827431559,0.039469731647307826,0.0192133609224294,0.01589831207024301
11/6/2015,14.0,24174.0708,6.8142,31.5154,3.6097,0.17415148466897667,0.11817368950486196,0.9441486891733598,1.194792492029131,0.04201052742950839,0.05006180675642802,-0.019903344383836008,0.04201052742950839,0.021186609773495672,0.01678829911709146
11/9/2015,14.0,24174.0708,6.8142,30.1613,3.6097,0.11217513790967293,0.10773179149827428,0.9035821172748707,1.1434566843460097,-0.04296629584266731,0.004011211419136629,-0.06979620285957477,0.04201052742950839,0.023402987337720636,0.017593161971567194
11/10/2015,14.0,24174.0708,6.8142,28.8258,3.6097,0.06547942471252255,0.10867403702923362,0.8635727702765453,1.0928260284411218,-0.04427859541863244,-0.03896060597978279,-0.11604144753587109,0.04201052742950839,0.02536114193824912,0.018394765458440827
11/11/2015,14.0,24174.0708,6.8142,28.6867,3.6097,0.06765839933305529,0.09837804442327158,0.8594055668565026,1.0875525546587406,-0.0048255382331107155,-0.027968189318957393,-0.11980497862926609,0.04201052742950839,0.0251576146388484,0.018398027971503403
11/12/2015,14.0,24174.0708,6.8142,28.5568,3.6097,0.0743191642244736,0.10013806698694183,0.8555139800537452,1.0826278656268835,-0.004528230852625104,-0.023468784089238137,-0.12825491022095237,0.04201052742950839,0.025103935222122387,0.01837915262789512
11/13/2015,14.0,24174.0708,6.8142,28.3064,3.6097,0.05972423449427389,0.0875029482125409,0.848012414731109,1.0731348545908792,-0.00876848946660691,-0.025543575549772157,-0.13147373685615482,0.04201052742950839,0.025132641204252234,0.018394917352445996
11/16/2015,14.0,24174.0708,6.8142,28.0931,3.6097,0.051738790240761334,0.04687564345908646,0.841622303376004,1.0650483559727493,-0.007535398355142275,0.004645391085426498,-0.133581500351587,0.04201052742950839,0.023777386676456173,0.01840389192931352
11/17/2015,14.0,24174.0708,6.8142,28.362,3.6097,0.05411824172393409,0.08031695650396387,0.8496780977660074,1.0752427276483945,0.009571745375198892,-0.02425095211391659,-0.11001352458116165,0.04201052742950839,0.022167260095453716,0.01835930230402591
11/18/2015,14.0,24174.0708,6.8142,29.2988,3.6097,0.09383878470653673,0.11980825303431364,0.8777430594043685,1.1107581139843727,0.033030110711515404,-0.023190995652521806,-0.06316688143299776,0.04201052742950839,0.022251491401244557,0.018739935052475103
11/19/2015,14.0,24174.0708,6.8142,29.3544,3.6097,0.08950005567308761,0.11738484949708639,0.8794087424392669,1.1128659870418882,0.0018976886425381423,-0.024955407115596073,-0.045248751040799395,0.04201052742950839,0.02223629819768566,0.01862972173011882
11/20/2015,14.0,24174.0708,6.8142,29.0762,3.6097,0.08103626480670423,0.09758854278979512,0.8710743355991816,1.102319039477126,-0.009477284495680305,-0.015080585609083541,-0.04971043101983186,0.04201052742950839,0.02192796030254796,0.01865607887550456
11/23/2015,14.0,24174.0708,6.8142,29.2617,3.6097,0.08233157517069967,0.08713261675260209,0.8766316054368374,1.1093516015664984,0.006379788280449272,-0.004416242791283165,-0.03428326265243142,0.04201052742950839,0.02195810799523049,0.018640114338856272
11/24/2015,14.0,24174.0708,6.8142,29.0669,3.6097,0.0714525314705936,0.0735057227638829,0.8707957231490996,1.1019664635880093,-0.006657166193351771,-0.0019126039570641629,-0.030621875531513965,0.04201052742950839,0.021912775474149142,0.01861353923821923
11/25/2015,14.0,24174.0708,6.8142,29.2431,3.6097,0.06845185899684325,0.07522945165439032,0.8760743805366734,1.1086464497882649,0.006061877943640326,-0.006303391938454417,-0.03430432040261677,0.04201052742950839,0.02182890455151151,0.01858581441597127
11/26/2015,14.0,24174.0708,6.8142,29.2431,3.6097,0.06808892979630277,0.06537881361194198,0.8760743805366734,1.1086464497882649,0.0,0.0025438052172004344,-0.04309540871921236,0.04201052742950839,0.02173676755839065,0.018545503897811774
11/27/2015,14.0,24174.0708,6.8142,29.0762,3.6097,0.05733558791978033,0.042833506063746585,0.8710743355991816,1.102319039477126,-0.0057073292503188044,0.013906421084198817,-0.011353242593530766,0.04201052742950839,0.021429835800266982,0.01794174221912089
11/30/2015,14.0,24174.0708,6.8142,29.5214,3.6097,0.07825369171150043,0.04200680085759467,0.8844117832095555,1.1191971884916196,0.015311491873078342,0.03478565670019984,0.0012582967884602336,0.04201052742950839,0.021606139272177544,0.018043074044286685
12/1/2015,14.0,24174.0708,6.8142,30.0593,3.6097,0.11758735304834067,0.08034472758638644,0.9005263678223591,1.139589722981503,0.018220680591028993,0.034472908980782924,0.006832957632313175,0.04201052742950839,0.021594360859364496,0.018119401527585306
12/2/2015,14.0,24174.0708,6.8142,29.5307,3.6097,0.11212081269889085,0.13307473591052021,0.8846903956596375,1.1195497643807364,-0.01758523984257787,-0.018492975394770572,0.007595169935956214,0.04201052742950839,0.020544264477744677,0.018107336589820035
12/3/2015,14.0,24174.0708,6.8142,28.835,3.6097,0.09317481319164589,0.12798504774939046,0.8638483868938307,1.0901083114379146,-0.023558534000209908,-0.03086054609252109,-0.016142295133427242,0.04201052742950839,0.021034105964160478,0.018354801581082426
12/4/2015,14.0,24174.0708,6.8142,29.7069,3.6097,0.10830513470054748,0.12837310988326345,0.8899690530472114,1.1230705253010227,0.03023755852262866,-0.017784875416600565,-0.0077424871487405955,0.04201052742950839,0.021813002315146032,0.01855223587365293
12/7/2015,14.0,24174.0708,6.8142,29.0762,3.6097,0.053783315574691404,0.14218511028479064,0.8710743355991816,1.0992268869440296,-0.0212307578374048,-0.07739708206146834,-0.02427549363078707,0.033030110711515404,0.019915131459234636,0.018736628685108298
12/8/2015,14.0,24174.0708,6.8142,29.0855,3.6097,0.04533479968804022,0.08399912306238111,0.8713529480492634,1.099578473810559,0.00031984922376371294,-0.035668223849767755,-0.02274674506509866,0.033030110711515404,0.01776515757510686,0.01873628225321819
12/9/2015,14.0,24174.0708,6.8142,28.3899,3.6097,0.02546144121365357,0.04120642947444475,0.8505139351162533,1.0732812883957432,-0.023915696824878374,-0.01512186999146603,-0.022978497880072668,0.033030110711515404,0.01576050717489806,0.018740986443073388
12/10/2015,14.0,24174.0708,6.8142,28.7979,3.6097,0.03499843660711388,0.03100190122950952,0.8627369329262995,1.0887057444757386,0.014371308106051695,0.0038763608222625034,-0.0038499854717529702,0.033030110711515404,0.016057550508774242,0.018819179464148045
12/11/2015,14.0,24174.0708,6.8142,27.7963,3.6097,-0.004647981637249887,0.022584607231228127,0.8327306716357546,1.0508402170009261,-0.034780313842328825,-0.026631135141192308,-0.0369540136299541,0.033030110711515404,0.01777784054033591,0.019325360720751486
12/14/2015,14.0,24174.0708,6.8142,27.5273,3.6097,-0.014280547588098602,0.01361808487400662,0.8246718814129546,1.0406706613991645,-0.009677547011652576,-0.02752381086962663,-0.03886132477662596,0.033030110711515404,0.017798454554236644,0.01933891246619109
12/15/2015,14.0,24174.0708,6.8142,27.8983,3.6097,-0.013769186716535153,-0.006882825811834081,0.8357864210882662,1.054696331020925,0.013477529579726255,-0.006934087017808621,-0.022426002950421076,0.033030110711515404,0.018012512565545338,0.019413632600946095
12/16/2015,14.0,24174.0708,6.8142,28.3157,3.6097,0.00230082794408637,0.0039397253873354465,0.848291027181191,1.070476154471391,0.014961485108411665,-0.0016324659756010718,-0.000980824527669455,0.033030110711515404,0.01819582521348972,0.019487160048317544
12/17/2015,14.0,24174.0708,6.8142,27.8334,3.6097,0.00033424261701187064,0.05300081583950589,0.8338421256032859,1.0522427839631023,-0.017032953449852895,-0.05001570030171876,-0.027857916244629966,0.03023755852262866,0.01689608531959808,0.01956348891789267
12/18/2015,14.0,24174.0708,6.8142,27.3696,3.6097,-0.00806749733620371,0.06386587513862607,0.819947453092748,1.034708806683931,-0.016663433141477557,-0.06761507644509857,-0.03499048022001272,0.03023755852262866,0.017148889755182636,0.019639508774036075
12/21/2015,14.0,24174.0708,6.8142,27.5737,3.6097,-0.0006704793383637275,0.053783315574691404,0.8260619478305676,1.04242481522787,0.007457178767683814,-0.05167456545215676,-0.042819156322030705,0.03023755852262866,0.017236286987445965,0.019558011609121125
