,free_cash_flow_equity,gross_margin,market_cap,net_income_margin,px,roa,Price Momentum 12M,Price Momentum 12M-1M,Price to 52W High,Price to 52W Low,Return 1D,Return 1M,Return 1Q,Max Daily Return over 1M,Realized Volatility 1M,Realized Volatility 3M
8/3/1999,8290.0,23.7795,538675.8811,12.0944,41.7,3.3145,-0.10399656209712071,-0.021057155135367323,0.7891748675246025,1.0859375000000002,0.00336862367661217,-0.08472344161545209,-0.16265060240963847,0.009218612818261418,0.00837103533558733,0.01050090238112974
8/4/1999,8290.0,23.7795,538675.8811,12.0944,41.48,3.3145,-0.10718897976754205,-0.01033146792940176,0.7850113550340649,1.0802083333333332,-0.005275779376498924,-0.09786863853849503,-0.16370967741935494,0.008699434536755257,0.007788953065895554,0.010504532787237241
8/5/1999,8290.0,23.7795,538675.8811,12.0944,41.84,3.3145,-0.12942155638784847,-0.03495630461922594,0.7918243754731265,1.0895833333333336,0.008678881388621162,-0.09788702026735663,-0.16017663588920106,0.008678881388621162,0.00778716470126413,0.010564971001900786
8/6/1999,8290.0,23.7795,538675.8811,12.0944,40.8,3.3145,-0.15352697095435697,-0.03775933609958504,0.7721423164269492,1.0625,-0.024856596558317512,-0.12031047865459266,-0.195900670082775,0.008678881388621162,0.008830073181982034,0.010574178879398398
8/9/1999,8290.0,23.7795,538675.8811,12.0944,40.3,3.3145,-0.1522928060580564,-0.03618005889777032,0.762679788039364,1.0494791666666667,-0.01225490196078427,-0.12047140986468796,-0.19592976855546684,0.008678881388621162,0.008836326135647802,0.010574660698771391
8/10/1999,8290.0,23.7795,538675.8811,12.0944,40.72,3.3145,-0.12089810017271163,-0.013816925734024155,0.7706283118849356,1.0604166666666668,0.010421836228287962,-0.10858143607705784,-0.1683006535947713,0.010421836228287962,0.009527582454149844,0.010408109087415218
8/11/1999,8290.0,23.7795,538675.8811,12.0944,42.48,3.3145,-0.08171206225680938,-0.018158236057068677,0.8039364118092354,1.10625,0.043222003929273,-0.06472919418758272,-0.11426188490408684,0.043222003929273,0.014260141729561759,0.01168680566286045
8/12/1999,8290.0,23.7795,538675.8811,12.0944,42.66,3.3145,-0.08572653236176597,-0.02014573510501494,0.807342922028766,1.1109375,0.004237288135593209,-0.06692913385826782,-0.09118023008095444,0.043222003929273,0.014188872963391753,0.011442769912902434
8/13/1999,8290.0,23.7795,538675.8811,12.0944,42.08,3.3145,-0.09466437177280551,-0.018932874354561036,0.7963663890991672,1.0958333333333334,-0.01359587435536802,-0.07719298245614037,-0.11373209772535797,0.043222003929273,0.014367549044638864,0.011421325334454335
8/16/1999,8290.0,23.7795,538675.8811,12.0944,41.46,3.3145,-0.07989347536617841,0.011540168664003536,0.7846328538985616,1.0796875000000001,-0.014733840304182455,-0.09039052215884158,-0.1405472636815921,0.043222003929273,0.01454185660321747,0.011302142303058888
8/17/1999,8290.0,23.7795,538675.8811,12.0944,41.0,3.3145,-0.03665413533834594,0.0657894736842104,0.7759273277819833,1.0677083333333335,-0.011095031355523366,-0.09611992945326275,-0.14583333333333337,0.043222003929273,0.014615168239152253,0.01135136132725145
8/18/1999,8290.0,23.7795,538675.8811,12.0944,40.46,3.3145,0.007470119521912455,0.12151394422310768,0.7657077971233913,1.0536458333333334,-0.013170731707317085,-0.10168738898756657,-0.1678321678321678,0.043222003929273,0.014724961750815025,0.011257721832895322
8/19/1999,8290.0,23.7795,538675.8811,12.0944,40.2,3.3145,-0.01179941002949847,0.10275319567354968,0.7607872823618471,1.0468750000000002,-0.006426099851705391,-0.1038787338386089,-0.16284881299458553,0.043222003929273,0.014726299427626873,0.011201822067724151
8/20/1999,8290.0,23.7795,538675.8811,12.0944,40.42,3.3145,-0.0511737089201878,0.04835680751173688,0.7649507948523845,1.0526041666666668,0.005472636815920362,-0.09493954321540521,-0.14869418702611614,0.043222003929273,0.014906523652021086,0.011195488396590231
8/23/1999,8290.0,23.7795,538675.8811,12.0944,41.14,3.3145,0.01580246913580252,0.093827160493827,0.7785768357305072,1.0713541666666668,0.017812963879267674,-0.0713318284424379,-0.12468085106382976,0.043222003929273,0.01565940020649521,0.011439058253171354
8/24/1999,8290.0,23.7795,538675.8811,12.0944,40.88,3.3145,0.02713567839195985,0.10452261306532673,0.7736563209689629,1.0645833333333334,-0.006319883325230924,-0.07006369426751591,-0.11858559724018969,0.043222003929273,0.01564369651068318,0.011363595791253968
8/25/1999,8290.0,23.7795,538675.8811,12.0944,40.38,3.3145,0.014572864321608092,0.10000000000000009,0.7641937925813778,1.0515625000000002,-0.012230919765166326,-0.07766103243490174,-0.12899050905953402,0.043222003929273,0.01576368110497207,0.011435370485124075
8/26/1999,8290.0,23.7795,538675.8811,12.0944,40.16,3.3145,-0.011324470704086709,0.06499261447562787,0.7600302800908402,1.0458333333333334,-0.005448241703813972,-0.07165973185390662,-0.1337359792924936,0.043222003929273,0.015659515186550555,0.011439636569240042
8/27/1999,8290.0,23.7795,538675.8811,12.0944,40.42,3.3145,0.010499999999999954,0.08550000000000013,0.7649507948523845,1.0526041666666668,0.006474103585657476,-0.06909258406264396,-0.12737478411053538,0.043222003929273,0.015734124984050288,0.011490825784552704
8/30/1999,8290.0,23.7795,538675.8811,12.0944,40.08,3.3145,0.03995848469122998,0.10534509600415154,0.7585162755488266,1.04375,-0.008411677387432093,-0.05915492957746482,-0.13471502590673579,0.043222003929273,0.015376892263796842,0.011514927374890002
8/31/1999,8290.0,23.7795,538675.8811,12.0944,40.06,3.3145,0.043229166666666874,0.08229166666666687,0.7581377744133232,1.0340733092410945,-0.0004990019960078307,-0.03609239653512997,-0.13214904679376072,0.043222003929273,0.014559065895399334,0.011515875633703977
9/1/1999,8290.0,23.7795,538675.8811,12.0944,40.4,3.3145,0.007481296758104605,0.03990024937655856,0.7645722937168811,1.0428497676819823,0.008487269096355332,-0.03117505995203851,-0.1356439880188276,0.043222003929273,0.01468953430150471,0.011442879061304473
9/2/1999,8290.0,23.7795,538675.8811,12.0944,40.54,3.3145,0.024254674077817118,0.04800404244567957,0.7672218016654049,1.0464636035105832,0.0034653465346534684,-0.022661523625843727,-0.15010482180293505,0.043222003929273,0.014698218857841833,0.011091295262263148
9/3/1999,8290.0,23.7795,538675.8811,12.0944,40.54,3.3145,0.004459861248761188,0.03666997026759167,0.7672218016654049,1.0464636035105832,0.0,-0.031070745697896807,-0.15329991645781127,0.043222003929273,0.014533882685020136,0.011066932593336553
9/6/1999,8290.0,23.7795,538675.8811,12.0944,40.54,3.3145,0.022704339051463185,0.029263370332996974,0.7672218016654049,1.0464636035105832,0.0,-0.0063725490196078205,-0.14110169491525426,0.043222003929273,0.013503922355325186,0.010970557199878828
9/7/1999,8290.0,23.7795,538675.8811,12.0944,40.2,3.3145,0.020304568527918843,0.02284263959390853,0.7607872823618471,1.0376871450696954,-0.008386778490379831,-0.002481389578163684,-0.13770913770913762,0.043222003929273,0.01335712030034737,0.010924482349747968
9/8/1999,8290.0,23.7795,538675.8811,12.0944,40.1,3.3145,0.01983723296032558,0.03560528992878931,0.75889477668433,1.035105833763552,-0.0024875621890547706,-0.015225933202357544,-0.13652024117140393,0.043222003929273,0.01314724268099717,0.010922668055807829
9/9/1999,8290.0,23.7795,538675.8811,12.0944,40.02,3.3145,0.015736040609137136,0.07817258883248734,0.7573807721423165,1.0330407847186371,-0.001995012468827939,-0.057909604519773894,-0.129621574597651,0.017812963879267674,0.008475741910373123,0.010878845435300061
9/10/1999,8290.0,23.7795,538675.8811,12.0944,39.8,3.3145,-0.02066929133858275,0.04970472440944862,0.7532172596517789,1.0273618998451213,-0.005497251374313006,-0.06704172526957342,-0.14038876889848817,0.017812963879267674,0.008336534030653356,0.010823795873826295
9/13/1999,8290.0,23.7795,538675.8811,12.0944,39.56,3.3145,-0.025135534746180244,0.036964021685559345,0.7486752460257381,1.021166752710377,-0.0060301507537686705,-0.05988593155893529,-0.14924731182795692,0.017812963879267674,0.008025472563902602,0.010799589195177654
9/14/1999,8290.0,23.7795,538675.8811,12.0944,38.86,3.3145,-0.02849999999999997,0.03649999999999998,0.7354277062831188,1.0030975735673722,-0.01769464105156726,-0.06271104679208883,-0.16322136089577943,0.017812963879267674,0.00826605885879796,0.01096629896861885
9/15/1999,8290.0,23.7795,538675.8811,12.0944,39.36,3.3145,-0.03387334315169377,0.006381934216985741,0.7448902346707039,1.0160041300980898,0.01286670097786935,-0.040000000000000036,-0.13494505494505493,0.017812963879267674,0.008739776938599024,0.010908471388262519
9/16/1999,8290.0,23.7795,538675.8811,12.0944,39.9,3.3145,-0.021099116781157945,-0.007360157016682911,0.755109765329296,1.0299432111512647,0.013719512195121908,-0.01384083044982709,-0.12882096069868998,0.017812963879267674,0.008973532574118669,0.011037725580129552
9/17/1999,8290.0,23.7795,538675.8811,12.0944,40.16,3.3145,0.007526342197691882,0.008529854490717526,0.7600302800908402,1.0366546205472378,0.006516290726817031,-0.0009950248756220859,-0.10636404094348018,0.017812963879267674,0.008999608615815361,0.010881222177061261
9/20/1999,8290.0,23.7795,538675.8811,12.0944,40.3,3.3145,0.04026845637583887,0.04336602994321104,0.762679788039364,1.0370560988162634,0.003486055776892538,-0.002968827313211353,-0.1095890410958904,0.017812963879267674,0.008949409925093188,0.010843133097382461
9/21/1999,8290.0,23.7795,538675.8811,12.0944,40.04,3.3145,0.018829516539440316,0.046819338422392054,0.7577592732778198,1.0303654143077714,-0.006451612903225712,-0.0267379679144385,-0.10425055928411642,0.013719512195121908,0.008040840770440889,0.010775310086442872
9/22/1999,8290.0,23.7795,538675.8811,12.0944,39.12,3.3145,-0.013615733736762503,0.030761472516389388,0.740348221044663,1.006690684508492,-0.022977022977022976,-0.04305283757338563,-0.1216883700044904,0.013719512195121908,0.009289651350709194,0.011102368992552845
9/23/1999,8290.0,23.7795,538675.8811,12.0944,38.9,3.3145,-0.03665180782565636,0.0,0.7361847085541255,1.0010293360782294,-0.005623721881390598,-0.03665180782565636,-0.12387387387387383,0.013719512195121908,0.009036099971224327,0.011110894371334069
9/24/1999,8290.0,23.7795,538675.8811,12.0944,38.68,3.3145,-0.030576441102756813,0.006516290726817031,0.7320211960635882,1.0,-0.005655526992287885,-0.03685258964143423,-0.13737734165923288,0.013719512195121908,0.009040468299014958,0.011013598444613306
9/27/1999,8290.0,23.7795,538675.8811,12.0944,38.1,3.3145,-0.025575447570332477,0.03375959079283897,0.7210446631339894,1.0,-0.01499482936918295,-0.057397328055418084,-0.1495535714285714,0.013719512195121908,0.009275116540198388,0.011127592010582946
9/28/1999,8290.0,23.7795,538675.8811,12.0944,37.4,3.3145,-0.08467939304943717,-0.019089574155653488,0.7077971233913701,1.0,-0.018372703412073532,-0.06686626746506985,-0.16740872662511141,0.013719512195121908,0.009816956670439865,0.011284321500375205
9/29/1999,8290.0,23.7795,538675.8811,12.0944,37.32,3.3145,-0.09811503141614308,-0.03189946834219426,0.7062831188493565,1.0,-0.002139037433155022,-0.06839740389415883,-0.1808604038630378,0.013719512195121908,0.009800537005293162,0.011070902262093962
9/30/1999,8290.0,23.7795,538675.8811,12.0944,37.12,3.3145,-0.11025886864813039,-0.03163950143815919,0.7024981074943224,1.0,-0.005359056806002238,-0.08118811881188126,-0.18525021949078146,0.013719512195121908,0.009424882460190806,0.01106727429173318
10/1/1999,8290.0,23.7795,538675.8811,12.0944,36.72,3.3145,-0.15469613259668502,-0.06675874769797419,0.6949280847842543,1.0,-0.010775862068965525,-0.09422792303897387,-0.20139190952588082,0.013719512195121908,0.00937448393409783,0.010992227620347203
10/4/1999,8290.0,23.7795,538675.8811,12.0944,37.9,3.3145,-0.16150442477876115,-0.10309734513274349,0.7172596517789552,1.0321350762527233,0.03213507625272327,-0.0651208682782437,-0.1828374299266926,0.03213507625272327,0.012330009616467975,0.011780181400864237
10/5/1999,8290.0,23.7795,538675.8811,12.0944,38.34,3.3145,-0.13648648648648642,-0.08693693693693694,0.7255866767600303,1.0441176470588236,0.011609498680738906,-0.05426739023186966,-0.17335058214747734,0.03213507625272327,0.01273107678446783,0.01191994104558498
10/6/1999,8290.0,23.7795,538675.8811,12.0944,38.74,3.3145,-0.12313263920325934,-0.09008601177003162,0.7331566994700984,1.0550108932461875,0.010432968179447055,-0.03631840796019903,-0.15451767786992576,0.03213507625272327,0.012961923917085791,0.011979136038046068
10/7/1999,8290.0,23.7795,538675.8811,12.0944,38.2,3.3145,-0.12224264705882348,-0.07858455882352944,0.7229371688115065,1.0403050108932463,-0.013939081053174984,-0.04738154613466328,-0.1637478108581435,0.03213507625272327,0.013235575370664538,0.01206412652167708
10/8/1999,8290.0,23.7795,538675.8811,12.0944,38.36,3.3145,-0.10205992509363293,-0.06320224719101109,0.7259651778955336,1.0446623093681917,0.004188481675392541,-0.041479260369815196,-0.15543813298106568,0.03213507625272327,0.0133095392533429,0.012089635840826743
10/11/1999,8290.0,23.7795,538675.8811,12.0944,38.9,3.3145,-0.0799432355723747,-0.05865657521286671,0.7361847085541255,1.0593681917211328,0.014077163712200136,-0.022613065326633097,-0.1491688538932634,0.03213507625272327,0.013726222010079154,0.012217439646254241
10/12/1999,8290.0,23.7795,538675.8811,12.0944,38.08,3.3145,-0.09246901811248809,-0.057197330791229684,0.7206661619984859,1.037037037037037,-0.02107969151670952,-0.037411526794742245,-0.16491228070175445,0.03213507625272327,0.01437935386425413,0.01243999412041589
10/13/1999,8290.0,23.7795,538675.8811,12.0944,38.34,3.3145,-0.07925072046109505,-0.06676272814601347,0.7255866767600303,1.0441176470588236,0.006827731092437173,-0.013381369016983946,-0.15884159719175062,0.03213507625272327,0.014007761380377367,0.012495620818047887
10/14/1999,8290.0,23.7795,538675.8811,12.0944,38.18,3.3145,-0.07999999999999996,-0.05156626506024098,0.722558667676003,1.039760348583878,-0.004173187271778955,-0.029979674796748013,-0.15828924162257496,0.03213507625272327,0.013681571024643322,0.012494068921006093
10/15/1999,8290.0,23.7795,538675.8811,12.0944,37.64,3.3145,-0.08596406022340941,-0.031083050024283687,0.712339137017411,1.0250544662309369,-0.014143530644316393,-0.05664160401002505,-0.16429840142095908,0.03213507625272327,0.013495917982801857,0.012566044772653598
10/18/1999,8290.0,23.7795,538675.8811,12.0944,37.18,3.3145,-0.11812144212523712,-0.04743833017077803,0.7036336109008327,1.0125272331154684,-0.01222104144527103,-0.07420318725099595,-0.1711992866696389,0.03213507625272327,0.013476465517103508,0.012621617435193945
10/19/1999,8290.0,23.7795,538675.8811,12.0944,37.52,3.3145,-0.12662942271880817,-0.06191806331471139,0.7100681302043906,1.0217864923747277,0.009144701452393766,-0.0689826302729527,-0.15987460815047005,0.03213507625272327,0.013679820577581134,0.012710538096388016
10/20/1999,8290.0,23.7795,538675.8811,12.0944,37.16,3.3145,-0.13861845155308306,-0.07185906351414006,0.7032551097653292,1.0119825708061,-0.009594882729211274,-0.07192807192807205,-0.16117381489841986,0.03213507625272327,0.013733017255545323,0.012722471638018625
10/21/1999,8290.0,23.7795,538675.8811,12.0944,36.0,3.3145,-0.19499105545617168,-0.12522361359570666,0.6813020439061317,1.0,-0.031216361679224924,-0.07975460122699385,-0.18107370336669704,0.03213507625272327,0.01441909279082662,0.013207236081267606
10/22/1999,8290.0,23.7795,538675.8811,12.0944,36.18,3.3145,-0.20831509846827134,-0.14879649890590818,0.6847085541256623,1.005,0.004999999999999893,-0.06992287917737783,-0.1735952489721334,0.03213507625272327,0.014539652439304098,0.013245617265315446
10/25/1999,8290.0,23.7795,538675.8811,12.0944,36.68,3.3145,-0.1910013233348038,-0.14689016321129256,0.6941710825132474,1.018888888888889,0.013819789939192972,-0.05170630816959665,-0.15210355987055013,0.03213507625272327,0.014998779525248323,0.01336098762196936
10/26/1999,8290.0,23.7795,538675.8811,12.0944,37.12,3.3145,-0.18093556928508392,-0.15931156222418352,0.7024981074943224,1.031111111111111,0.011995637949836269,-0.02572178477690301,-0.14509442653155236,0.03213507625272327,0.015023554228674029,0.013463848905297313
10/27/1999,8290.0,23.7795,538675.8811,12.0944,37.38,3.3145,-0.16674097191261694,-0.16629514043691485,0.7074186222558668,1.0383333333333333,0.0070043103448276245,-0.0005347593582886168,-0.12253521126760558,0.03213507625272327,0.014581602314367594,0.013347047185043105
10/28/1999,8290.0,23.7795,538675.8811,12.0944,39.06,3.3145,-0.1234290843806104,-0.16247755834829447,0.7392127176381529,1.085,0.04494382022471899,0.04662379421221874,-0.0601539942252165,0.04494382022471899,0.017542984886530357,0.014294082604671278
10/29/1999,8290.0,23.7795,538675.8811,12.0944,41.8,3.3145,-0.06109613656783486,-0.1662174303683739,0.7910673732021195,1.161111111111111,0.07014848950332797,0.12607758620689657,0.0023980815347719453,0.07014848950332797,0.022831645406048515,0.01686028389453518
11/1/1999,8290.0,23.7795,538675.8811,12.0944,41.74,3.3145,-0.06328545780969475,-0.17594254937163378,0.7899318697956094,1.1594444444444445,-0.0014354066985644565,0.13671023965141615,0.006268081002893,0.07014848950332797,0.0225798553018832,0.016847193982848646
11/2/1999,8290.0,23.7795,538675.8811,12.0944,42.82,3.3145,-0.03253502033438771,-0.14369633981021235,0.8103709311127933,1.1894444444444445,0.02587446094873025,0.1298153034300793,0.02342256214149141,0.07014848950332797,0.022261591723313934,0.01712321058051006
11/3/1999,8290.0,23.7795,538675.8811,12.0944,43.06,3.3145,-0.03322855859901208,-0.139200718455321,0.8149129447388342,1.1961111111111111,0.005604857543204167,0.12310902451747507,0.05539215686274512,0.07014848950332797,0.02222528381692762,0.0168228269624865
11/4/1999,8290.0,23.7795,538675.8811,12.0944,43.26,3.3145,-0.02742805755395683,-0.12904676258992798,0.8186979560938682,1.2016666666666667,0.004644681839294007,0.11667527103768704,0.07344913151364763,0.07014848950332797,0.022200497327576854,0.01674272115625197
11/5/1999,8290.0,23.7795,538675.8811,12.0944,42.62,3.3145,-0.045678459471562904,-0.1446484549932825,0.8065859197577592,1.1838888888888888,-0.014794267221451718,0.11570680628272245,0.046660117878192464,0.07014848950332797,0.022238686842137773,0.016821419846461936
11/8/1999,8290.0,23.7795,538675.8811,12.0944,41.76,3.3145,-0.061573033707865266,-0.1379775280898876,0.7903103709311127,1.16,-0.020178320037541053,0.0886339937434828,-0.016949152542372836,0.07014848950332797,0.022933070542557433,0.016128478140181004
11/9/1999,8290.0,23.7795,538675.8811,12.0944,40.28,3.3145,-0.1024955436720143,-0.1332442067736186,0.7623012869038607,1.1188888888888888,-0.03544061302681989,0.03547557840616977,-0.05578996718237217,0.07014848950332797,0.02437748424970869,0.016718485739193087
11/10/1999,8290.0,23.7795,538675.8811,12.0944,39.7,3.3145,-0.15025684931506844,-0.18493150684931503,0.7513247539742619,1.1027777777777779,-0.014399205561072437,0.04254201680672276,-0.05655893536121659,0.07014848950332797,0.024104126861282722,0.016728725098351792
11/11/1999,8290.0,23.7795,538675.8811,12.0944,39.16,3.3145,-0.1505422993492409,-0.16832971800433838,0.7411052233156699,1.0877777777777777,-0.013602015113350241,0.021387584767866175,-0.05547515677761705,0.07014848950332797,0.024321748464634065,0.016714107962282197
11/12/1999,8290.0,23.7795,538675.8811,12.0944,39.36,3.3145,-0.14731369150779894,-0.17287694974003465,0.7448902346707039,1.0933333333333333,0.005107252298263587,0.030906233630172864,-0.040000000000000036,0.07014848950332797,0.024301921972274498,0.01667728545575913
11/15/1999,8290.0,23.7795,538675.8811,12.0944,38.8,3.3145,-0.15944540727902945,-0.18457538994800682,0.7342922028766086,1.0777777777777777,-0.014227642276422814,0.03081827842720508,-0.04102817597627295,0.07014848950332797,0.024304675192323478,0.01669075013574699
11/16/1999,8290.0,23.7795,538675.8811,12.0944,38.02,3.3145,-0.1759861291720849,-0.19419159081057658,0.7195306585919757,1.0561111111111112,-0.020103092783504972,0.02259279182356111,-0.05422885572139302,0.07014848950332797,0.024589962153367576,0.016856804687672578
11/17/1999,8290.0,23.7795,538675.8811,12.0944,37.88,3.3145,-0.15859617947578852,-0.16659262549977782,0.7168811506434519,1.0522222222222224,-0.0036822724881641067,0.009594882729211163,-0.06284017812963882,0.07014848950332797,0.024545865862335942,0.01684177963418354
11/18/1999,8290.0,23.7795,538675.8811,12.0944,38.34,3.3145,-0.15139442231075684,-0.17751217352810988,0.7255866767600303,1.0650000000000002,0.012143611404435095,0.03175457481162569,-0.06806028196402525,0.07014848950332797,0.0245467581855197,0.016755146169151677
11/19/1999,8290.0,23.7795,538675.8811,12.0944,37.1,3.3145,-0.16816143497757852,-0.19282511210762332,0.7021196063588191,1.0305555555555557,-0.03234220135628596,0.03055555555555567,-0.09246575342465757,0.07014848950332797,0.02462351788328718,0.0172036137021508
