,free_cash_flow_equity,market_cap,net_income_margin,pe,px,roa,Price Momentum 12M,Price Momentum 12M-1M,Price to 52W High,Price to 52W Low,Return 1D,Return 1M,Return 1Q,Max Daily Return over 1M,Realized Volatility 1M,Realized Volatility 3M
6/25/1999,127.116,12323.2052,5.5346,101.8389,11.5121,-1.6568,-0.0018900805451754765,0.05215928697144956,0.9410769318804207,1.4234787877289081,-0.0016910055846542926,-0.05136994767417913,0.08877938978947175,0.015108316464963911,0.008290501112961954,0.012879586635773377
6/28/1999,127.116,12323.2052,5.5346,101.8389,11.4148,-1.6568,-0.016575918395478784,0.04215486939141222,0.9331229716583965,1.4114475783017817,-0.008451976615908574,-0.056355144049931916,0.07370757769583869,0.015108316464963911,0.008392009169062822,0.012928533744882975
6/29/1999,127.116,12323.2052,5.5346,101.8389,11.1226,-1.6568,-0.032581846014681726,0.052125734961556036,0.9092365669628624,1.3753168548217574,-0.025598346006938333,-0.08051089158020919,0.04057480189729534,0.015108316464963911,0.009729047944810809,0.013349372606005142
6/30/1999,127.116,12323.2052,5.5346,101.8389,11.0057,-1.6568,-0.050324016947251415,0.04380053326890376,0.8996803701493512,1.3608620924165047,-0.010510132522971394,-0.09017484396312991,0.029638222829290184,0.015108316464963911,0.00978619235269702,0.013423953070357856
7/1/1999,127.116,12323.2052,5.5346,101.8389,11.142000000000001,-1.6568,-0.026236213315620982,0.05718305920190181,0.910822454201375,1.377715677667454,0.012384491672497111,-0.0789071218947629,0.06542485035093426,0.015108316464963911,0.010420035437036788,0.013199860188034726
7/2/1999,127.116,12323.2052,5.5346,101.8389,11.1031,-1.6568,-0.029635909178304942,0.05547884148153326,0.9076425050478626,1.372905666909846,-0.0034912942021182447,-0.08064088763765842,0.08775006367929139,0.015108316464963911,0.01040787642356163,0.012820266563303534
7/5/1999,127.116,12323.2052,5.5346,101.8389,11.1031,-1.6568,-0.03273832858549164,0.04871546925228043,0.9076425050478626,1.372905666909846,0.0,-0.0776700642127911,0.08569724349008001,0.015108316464963911,0.010442739571043611,0.012821349006198975
7/6/1999,127.116,12323.2052,5.5346,101.8389,11.22,-1.6568,-0.013088452607135315,0.05544120751530501,0.9171987018613739,1.387360429315099,0.010528591114193464,-0.06492986974023052,0.10127402288922482,0.015108316464963911,0.01090120521484728,0.01285516345762079
7/7/1999,127.116,12323.2052,5.5346,101.8389,11.1031,-1.6568,-0.03273832858549164,0.03174520206639997,0.9076425050478626,1.372905666909846,-0.010418894830659609,-0.06249947227546371,0.08775006367929139,0.015108316464963911,0.01079920900151064,0.012944109060751574
7/8/1999,127.116,12323.2052,5.5346,101.8389,11.0446,-1.6568,-0.03474856233941015,0.02824631626785057,0.9028603193028636,1.3656721031741124,-0.005268798803937491,-0.06126438540126122,0.05223745510322697,0.015108316464963911,0.01078137009460903,0.012502936969649762
7/9/1999,127.116,12323.2052,5.5346,101.8389,11.0446,-1.6568,-0.01742805035363193,0.03976691428317247,0.9028603193028636,1.3656721031741124,0.0,-0.055007486631015956,0.029569140705110408,0.015108316464963911,0.010765461746504603,0.012206906100853352
7/12/1999,127.116,12323.2052,5.5346,101.8389,11.2394,-1.6568,0.008126435132032261,0.039582735361653354,0.9187845890998863,1.389759252160795,0.01763757854517123,-0.030258582755972707,0.04211326632793089,0.01763757854517123,0.011541874262549535,0.012381765228678173
7/13/1999,127.116,12323.2052,5.5346,101.8389,11.181,-1.6568,0.014572973757758234,0.0534554099669704,0.9140105780313743,1.3825380534912761,-0.005196006904283235,-0.03690942762392879,0.02934001086326088,0.01763757854517123,0.011547796038109943,0.012376212742792365
7/14/1999,127.116,12323.2052,5.5346,101.8389,11.142000000000001,-1.6568,0.029883442557793627,0.08930832724819071,0.910822454201375,1.377715677667454,-0.0034880601019584567,-0.054552860015782856,-0.01611550178815835,0.01763757854517123,0.010886433850251127,0.01115406759634446
7/15/1999,127.116,12323.2052,5.5346,101.8389,11.142000000000001,-1.6568,0.04763337533144041,0.12456513154183191,0.910822454201375,1.377715677667454,0.0,-0.06841022725372481,-0.07139166236060857,0.01763757854517123,0.010150876663311945,0.008122576917773294
7/16/1999,127.116,12323.2052,5.5346,101.8389,11.22,-1.6568,0.062298807044120386,0.11209051316038621,0.9171987018613739,1.387360429315099,0.007000538502961673,-0.04477306975199857,-0.06489090393879282,0.01763757854517123,0.009809770181111947,0.008186095003225024
7/19/1999,127.116,12323.2052,5.5346,101.8389,11.181,-1.6568,0.051300374221938005,0.10441544276660952,0.9140105780313743,1.3825380534912761,-0.0034759358288771747,-0.04809337726355589,-0.06363057751574441,0.01763757854517123,0.009801303282153425,0.008177829951411909
7/20/1999,127.116,12323.2052,5.5346,101.8389,11.1615,-1.6568,0.053100851991282116,0.09721003519299565,0.9124165161163746,1.380126865579365,-0.0017440300509792284,-0.040201221085218064,-0.07274177335072407,0.01763757854517123,0.009643200672738616,0.00809522614286786
7/21/1999,127.116,12323.2052,5.5346,101.8389,11.142000000000001,-1.6568,0.06601607347876026,0.12006314580941435,0.910822454201375,1.377715677667454,-0.0017470770057786966,-0.048253594034287306,-0.08461291992211561,0.01763757854517123,0.009440303435945353,0.007939107073354787
7/22/1999,127.116,12323.2052,5.5346,101.8389,11.2394,-1.6568,0.09845582486317417,0.12701329163408892,0.9187845890998863,1.389759252160795,0.008741698079339333,-0.025339068299281897,-0.06327404863900787,0.01763757854517123,0.00926647851621588,0.007865982478202143
7/23/1999,127.116,12323.2052,5.5346,101.8389,11.22,-1.6568,0.09265138383031779,0.12299631887501694,0.9171987018613739,1.387360429315099,-0.0017260707866967318,-0.027021402060425137,-0.07380655599673103,0.01763757854517123,0.00926313926012332,0.007747619577645895
7/26/1999,127.116,12323.2052,5.5346,101.8389,10.8693,-1.6568,0.06736519595808832,0.13048815217071108,0.8885301114208405,1.343996142099341,-0.031256684491978604,-0.055836902042199044,-0.09845474979886026,0.01763757854517123,0.011344494202818006,0.008615260599796953
7/27/1999,127.116,12323.2052,5.5346,101.8389,10.9862,-1.6568,0.06718085209721592,0.10881432984283013,0.8980863082343515,1.3584509045045936,0.010755062423523087,-0.03754774503276448,-0.0829013381416277,0.01763757854517123,0.011625841701202158,0.008731775909888247
7/28/1999,127.116,12323.2052,5.5346,101.8389,10.6356,-1.6568,0.036860833536436655,0.08433828905678764,0.8694258924703054,1.3150989823550503,-0.03191276328484827,-0.04378472659270316,-0.11501273111551191,0.01763757854517123,0.012333449911839607,0.009522337255802482
7/29/1999,127.116,12323.2052,5.5346,101.8389,10.5966,-1.6568,0.05597464847681599,0.09674236913173018,0.866237768640306,1.310276606531228,-0.0036669299334310956,-0.037171647419064535,-0.1196716817173572,0.01763757854517123,0.0121884785424128,0.009514260626729578
7/30/1999,127.116,12323.2052,5.5346,101.8389,11.0252,-1.6568,0.05388328633561157,0.06504803326482844,0.901274432064351,1.363273280328416,0.04044693580959935,-0.010482857655717215,-0.07964572220413546,0.04044693580959935,0.015022307027257053,0.010903947610419396
8/2/1999,127.116,12323.2052,5.5346,101.8389,10.8693,-1.6568,0.05772618016562725,0.08047800235497893,0.8885301114208405,1.343996142099341,-0.014140333055182586,-0.021057182228386595,-0.09556657624523612,0.04044693580959935,0.015309072890939381,0.011007865133676686
8/3/1999,127.116,12323.2052,5.5346,101.8389,10.8693,-1.6568,0.031663771747487246,0.05385498827795021,0.8885301114208405,1.343996142099341,0.0,-0.021057182228386595,-0.10577540106951855,0.04044693580959935,0.015309072890939381,0.010884522129272697
8/4/1999,127.116,12323.2052,5.5346,101.8389,10.7719,-1.6568,0.013492026156089798,0.05565225572752497,0.8805679765223291,1.3319525676059996,-0.008961018648855013,-0.039937611408199625,-0.11093595245955756,0.04044693580959935,0.015171644364700608,0.01092132212097673
8/5/1999,127.116,12323.2052,5.5346,101.8389,10.7333,-1.6568,-0.007462548548178294,0.02673386351026452,0.8774125513982783,1.3271796520470365,-0.003583397543608924,-0.03330601363583141,-0.11554530097647397,0.04044693580959935,0.015050996967244695,0.010914722876549258
8/6/1999,127.116,12323.2052,5.5346,101.8389,10.7135,-1.6568,-0.010985460420032345,0.01957996768982251,0.875793965453817,1.3247313689364806,-0.0018447262258578512,-0.029978451007732332,-0.12420603454618295,0.04044693580959935,0.015026700738099353,0.01084070236666931
