,free_cash_flow_equity,gross_margin,market_cap,net_income_margin,pe,px,roa,Price Momentum 12M,Price Momentum 12M-1M,Price to 52W High,Price to 52W Low,Return 1D,Return 1M,Return 1Q,Max Daily Return over 1M,Realized Volatility 1M,Realized Volatility 3M
6/25/1999,34.0,78.2891,27537.7496,16.1081,21.6679,18.3298,2.68,0.37083155714104077,0.5217069394898028,0.8754155045275664,2.0419080295873804,-0.010665284929347929,-0.09914877722733362,0.15186134781187932,0.050800952484035156,0.026841154085744643,0.03121830570789475
6/28/1999,34.0,78.2891,27537.7496,16.1081,21.6679,18.230999999999998,2.68,0.3886371080152642,0.5554548432061057,0.8706969013869253,2.0309018804028156,-0.005390129734094251,-0.10724691617983362,0.1710334461694596,0.050800952484035156,0.02677464285908295,0.03108017125796901
6/29/1999,34.0,78.2891,27537.7496,16.1081,21.6679,17.7122,2.68,0.31984590049106165,0.5217028442834895,0.8459194589844495,1.9731084573567417,-0.028457023750754096,-0.13265201188966314,0.13770931957888788,0.050800952484035156,0.02722283442515837,0.03132996395985633
6/30/1999,34.0,78.2891,27537.7496,16.1081,21.6679,16.8229,2.68,0.2535786406754148,0.5161960968412582,0.8034472548045696,1.87404197486855,-0.05020833098090571,-0.17320810725800106,0.08058683350140994,0.050800952484035156,0.0288353780781819,0.03202616951081363
7/1/1999,34.0,78.2891,27537.7496,16.1081,21.6679,17.4652,2.68,0.273800059805559,0.4300967828985274,0.8341229511328467,1.94559308439533,0.03818009974499037,-0.1092910109036016,0.12540031316249012,0.050800952484035156,0.02982305542672146,0.0323462455854187
7/2/1999,34.0,78.2891,27537.7496,16.1081,21.6679,17.7122,2.68,0.2627579028417435,0.41900389260405224,0.8459194589844495,1.9731084573567417,0.01414240890456453,-0.11010962730734841,0.1522903072609343,0.050800952484035156,0.029792221337230817,0.032343105384579345
7/5/1999,34.0,78.2891,27537.7496,16.1081,21.6679,17.7122,2.68,0.23917864763703767,0.43214747962360534,0.8459194589844495,1.9731084573567417,0.0,-0.13474089416914192,0.0796237938790314,0.050800952484035156,0.028819478077082263,0.0312705514808492
7/6/1999,34.0,78.2891,27537.7496,16.1081,21.6679,17.8357,2.68,0.27376930932775334,0.46720895852824174,0.8518177129102509,1.9868661438374473,0.006972595160397832,-0.1318419220903122,0.09537730229016073,0.050800952484035156,0.028887557908227782,0.031255023605699796
7/7/1999,34.0,78.2891,27537.7496,16.1081,21.6679,16.8723,2.68,0.20915449554959942,0.5005518210093309,0.8058065563748901,1.8795450494608321,-0.054015261526040526,-0.19419344362510993,0.011722872493523884,0.050800952484035156,0.030050148519942865,0.031902615541101534
7/8/1999,34.0,78.2891,27537.7496,16.1081,21.6679,17.4652,2.68,0.3085389335511084,0.5269309438005259,0.8341229511328467,1.94559308439533,0.035140437284780335,-0.14302677611984238,-0.035370272180982654,0.050800952484035156,0.03131560465141856,0.03032755800931749
7/9/1999,34.0,78.2891,27537.7496,16.1081,21.6679,17.3663,2.68,0.30588412226942885,0.49350678647967805,0.8293995720780957,1.9345757953836553,-0.005662689233447149,-0.12562558530617185,-0.08204667389063625,0.050800952484035156,0.031024420073668974,0.029781143153650904
